"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"1198",1198,1198,"Otu2","Otu21",0.947711822665889,0.00472903483577936,0.948657326794358,0.91015625,7.94148784478134,0.0000000000000019977,0.000000000000108,"JEE",50710,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu21","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1199",1199,1199,"Otu2","Otu24",0.977855042771495,0.0038828288186998,0.978395061728395,0.991878172588832,-3.6115755991616,0.00030434,0.00408,"JEE",25401,301623,TRUE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu24","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1200",1200,1200,"Otu2","Otu25",0.948310259547192,0.007776793041204,0.948863636363636,0.919182083739046,3.74552539251273,0.00018002,0.00251,"JEE",45776,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1201",1201,1201,"Otu2","Otu26",0.996907190690631,0.00192915818683626,0.996728462377317,0.995633187772926,0.660393184135149,0.509,0.833,"JEE",2747,301623,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu26","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1202",1202,1202,"Otu2","Otu27",0.990585928458205,0.00325449780844176,0.990884428374941,0.995731056563501,-1.5809284283277,0.11389,0.451,"JEE",7118,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu27_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu27","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1203",1203,1203,"Otu2","Otu28",0.937116790003886,0.00735304411023205,0.936131386861314,0.976294995610184,-5.32816137357047,0.000000099212,0.0000024,"JEE",24484,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu28_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu28","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1204",1204,1204,"Otu2","Otu29",0.967288768529859,0.00474573893713675,0.968031968031968,0.963891675025075,0.71581971738903,0.4741,0.818,"JEE",28902,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu29_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu29","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1205",1205,1205,"Otu2","Otu3",0.915493801931182,0.00796669129908743,0.914019288451327,0.910790144435004,0.590415433407967,0.55491,0.837,"JEE",95453,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu3_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu3","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1206",1206,1206,"Otu2","Otu30",0.989751270166404,0.00282587582825211,0.989327641408751,0.993623804463337,-1.37038374376436,0.17057,0.567,"JEE",20455,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu30_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu30","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","unchanged","enriched"
"1207",1207,1207,"Otu2","Otu31",0.990476963976653,0.00236087209556631,0.990374331550802,0.986036519871106,1.88084907856112,0.059992,0.296,"JEE",45672,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu31_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu31","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1208",1208,1208,"Otu2","Otu32",0.960117347802598,0.00417986907748386,0.961764705882353,0.960745829244357,-0.150359121328634,0.88048,0.894,"JEE",42205,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu32_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu32","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1209",1209,1209,"Otu2","Otu33",0.976072310755671,0.0036250193452235,0.975909520807062,0.985786802030457,-2.67984536071131,0.0073656,0.0622,"JEE",37799,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu33_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu33","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1210",1210,1210,"Otu2","Otu34",0.976904230487083,0.00400558074480741,0.97720207253886,0.979317476732161,-0.602471002040491,0.54686,0.837,"JEE",34209,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Otu34_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu34","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1211",1211,1211,"Otu2","Otu36",0.988685323318324,0.00266913649753927,0.989339019189765,0.992561105207226,-1.45207331752246,0.14648,0.52,"JEE",24129,301623,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu36_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu36","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1212",1212,1212,"Otu2","Otu37",0.920839479668533,0.00635760158018629,0.921154474442365,0.95142378559464,-4.81066728393676,0.0000015043,0.0000308,"JEE",77209,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Otu37_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu37","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1213",1213,1213,"Otu2","Otu39",0.972630817564912,0.00543734486596378,0.972448979591837,0.977664974619289,-0.925848401834747,0.35452,0.764,"JEE",30920,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu39","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1214",1214,1214,"Otu2","Otu4",0.947388271767439,0.00706045928812919,0.946085094186678,0.947565543071161,-0.0251076164436351,0.97997,0.983,"JEE",95884,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu4","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1215",1215,1215,"Otu2","Otu41",0.994066021485588,0.00293549991581966,0.994582881906826,0.994582881906826,-0.176072367930334,0.86024,0.878,"JEE",10982,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu41","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1216",1216,1216,"Otu2","Otu43",0.966497392926506,0.00487670291256414,0.966415780407354,0.986234021632252,-4.04712549843814,0.00005185,0.000829,"JEE",30084,301623,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu43_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu43","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1217",1217,1217,"Otu2","Otu44",0.989055231340139,0.00290432277422275,0.989350372736954,0.998945147679325,-3.40524008796939,0.00066106,0.008,"JEE",37523,301623,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu44","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1218",1218,1218,"Otu2","Otu46",0.985801580246956,0.00266945942592194,0.985736642473952,0.992654774396642,-2.56725915484548,0.010251,0.0822,"JEE",6786,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu46","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1219",1219,1219,"Otu2","Otu47",0.988512206815202,0.00359357513423596,0.989350372736954,0.993637327677625,-1.42618998378409,0.15381,0.533,"JEE",11926,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu47","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1220",1220,1220,"Otu2","Otu49",0.984058808080993,0.00271741114603609,0.984243697478992,0.981032665964173,1.11361216768205,0.26545,0.691,"JEE",17176,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu49","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1221",1221,1221,"Otu2","Otu5",0.998354900754601,0.00114451060837093,0.998904709748083,1,-1.43738226047585,0.15061,0.527,"JEE",3684,301623,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu5_Erysipelotrichales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu5","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","unchanged","enriched"
"1222",1222,1222,"Otu2","Otu50",0.992469311629151,0.0019922166536999,0.99247311827957,0.988120950323974,2.18267490993077,0.02906,0.177,"JEE",19128,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu50_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu50","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1223",1223,1223,"Otu2","Otu52",0.98191951126266,0.00352418378322115,0.982180293501048,0.982180293501048,-0.0739979111276871,0.94101,0.949,"JEE",37916,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu52","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1224",1224,1224,"Otu2","Otu53",0.979276881539585,0.00348753649713928,0.979253112033195,0.986611740473738,-2.10316334758659,0.035451,0.202,"JEE",46555,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu53","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1225",1225,1225,"Otu2","Otu54",0.974001112902325,0.00517063117842133,0.973360655737705,0.977551020408163,-0.686552063634523,0.49237,0.823,"JEE",20662,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu54","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1226",1226,1226,"Otu2","Otu55",0.996729723969477,0.00154592934064688,0.996732026143791,0.997823721436344,-0.707663305238064,0.47915,0.819,"JEE",1400,301623,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu55","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1227",1227,1227,"Otu2","Otu6",0.842198178895746,0.00831754531863288,0.840356703567036,0.791666666666667,6.07529148243762,0.0000000012376,0.0000000374,"JEE",248199,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu6","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1228",1228,1228,"Otu2","Otu60",0.993918845525848,0.00262569844800948,0.994612068965517,0.997851772287862,-1.49785927054788,0.13417,0.492,"JEE",40134,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu60_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu60","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1229",1229,1229,"Otu2","Otu63",0.989981999307282,0.00269537995283872,0.990384615384615,0.997879109225875,-2.92986890782358,0.0033911,0.0325,"JEE",22275,301623,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu63","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1230",1230,1230,"Otu2","Otu64",0.982487326951875,0.00368470600808485,0.982180293501048,0.973572938689218,2.41929430546101,0.015551,0.114,"JEE",6636,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu64","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1231",1231,1231,"Otu2","Otu65",0.998830488102338,0.00107613009078835,0.998904709748083,0.99780701754386,0.951065830459492,0.34157,0.764,"JEE",1235,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu65","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1232",1232,1232,"Otu2","Otu66",0.986917942562752,0.00361625258616181,0.98728813559322,0.985138004246285,0.492205196970709,0.62257,0.84,"JEE",11728,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu66","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1233",1233,1233,"Otu2","Otu68",0.994323635999784,0.00228357712148215,0.994582881906826,0.986899563318777,3.25107158027045,0.0011497,0.013,"JEE",2101,301623,TRUE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu68","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1234",1234,1234,"Otu2","Otu7",0.917501979623211,0.00678282690473125,0.917299578059072,0.871591908531222,6.76857477521127,0.000000000013006,0.000000000486,"JEE",99247,301623,TRUE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu7","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","enriched","enriched"
"1235",1235,1235,"Otu2","Otu70",0.990148806266372,0.00315458880346986,0.990374331550802,0.997876857749469,-2.44978092694568,0.014294,0.107,"JEE",20784,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu70","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1236",1236,1236,"Otu2","Otu71",0.99777857023268,0.00126929630012696,0.997816593886463,1,-1.75012703266999,0.080096,0.362,"JEE",2737,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu71_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu71","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1237",1237,1237,"Otu2","Otu73",0.993437445898198,0.00191480645746459,0.993513513513513,0.993513513513513,-0.0397260073041709,0.96831,0.974,"JEE",4053,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu73","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1238",1238,1238,"Otu2","Otu74",0.997486095212881,0.00149885962954672,0.997816593886463,1,-1.67721161979577,0.093501,0.403,"JEE",4995,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu74_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu74","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1239",1239,1239,"Otu2","Otu77",0.987271669832768,0.00273324890345244,0.987206823027719,0.991507430997877,-1.54971658810805,0.12121,0.468,"JEE",5384,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu77","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1240",1240,1240,"Otu2","Otu78",0.994693903558843,0.00194627599001794,0.994588744588745,0.997842502696872,-1.61775573154937,0.10572,0.428,"JEE",12133,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu78","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1241",1241,1241,"Otu2","Otu8",0.997778810683553,0.00116628425935991,0.997816593886463,1,-1.90450080983311,0.056845,0.287,"JEE",1526,301623,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu8","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1242",1242,1242,"Otu2","Otu80",0.993384419470567,0.00237905651782826,0.993534482758621,1,-2.78075803574103,0.0054232,0.0482,"JEE",6775,301623,TRUE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu80_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu80","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1243",1243,1243,"Otu2","Otu81",0.96450652151475,0.00493679505185588,0.965449160908193,0.992307692307692,-5.63142089167566,0.000000017873,0.000000478,"JEE",29834,301623,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu81","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1244",1244,1244,"Otu2","Otu83",0.982349582740114,0.00366769910870103,0.982821171522719,0.988612836438923,-1.70767925971662,0.087696,0.385,"JEE",11590,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu83","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1245",1245,1245,"Otu2","Otu84",0.980073544119531,0.00346446743225894,0.980331262939959,0.984536082474227,-1.28808783512983,0.19772,0.612,"JEE",9346,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu84","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1246",1246,1246,"Otu2","Otu85",0.975199285218431,0.00416236175521236,0.975983381063687,0.969135802469136,1.45674093360625,0.14519,0.518,"JEE",19838,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu85","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","enriched","enriched"
"1247",1247,1247,"Otu2","Otu89",0.991364643890637,0.00257267326412223,0.99140708915145,0.985961123110151,2.10035252274053,0.035698,0.203,"JEE",21296,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu89","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1248",1248,1248,"Otu2","Otu92",0.99788825903649,0.00114689776720245,0.997816593886463,1,-1.84126347081599,0.065583,0.317,"JEE",6487,301623,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#377EB8'>Otu92","<b style='color:#377EB8'>Otu2","Donor Taxa","Donor Taxa","unchanged","enriched"
"1249",1249,1249,"Otu2","Otu94",0.988609895181108,0.00328259059567498,0.988260405549626,0.985010706638116,1.09644758860102,0.27288,0.701,"JEE",9142,301623,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu94_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#E41A1C'>Otu94","<b style='color:#377EB8'>Otu2","Recipient Taxa","Donor Taxa","depleted","enriched"
"1250",1250,1250,"Otu2","Otu98",0.970625881950866,0.00535820447767762,0.97165991902834,0.978894472361809,-1.5431644024394,0.12279,0.471,"JEE",33572,301623,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu2_Bacteroidales","<b style='color:#828382'>Otu98","<b style='color:#377EB8'>Otu2","Shared Taxa","Donor Taxa","unchanged","enriched"
"1251",1251,1251,"Otu21","Otu24",0.982088315641047,0.00839700340952364,0.980596476384811,0.985964912280702,-0.461664292675879,0.64432,0.847,"JEE",25401,50710,FALSE,"Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Otu24_Lactobacillales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","<b style='color:#377EB8'>Otu24","<b style='color:#377EB8'>Otu21","Donor Taxa","Donor Taxa","enriched","enriched"
"1252",1252,1252,"Otu21","Otu25",0.965679458870422,0.0104523878043004,0.966921119592875,0.939947780678851,2.46179903322988,0.013824,0.104,"JEE",45776,50710,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu25_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","<b style='color:#377EB8'>Otu25","<b style='color:#377EB8'>Otu21","Donor Taxa","Donor Taxa","enriched","enriched"
"1253",1253,1253,"Otu21","Otu26",0.995805259726147,0.00332538609422781,0.995348837209302,1,-1.26142954682305,0.20715,0.625,"JEE",2747,50710,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu26_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu21_Bacteroidales","<b style='color:#E41A1C'>Otu26","<b style='color:#377EB8'>Otu21","Recipient Taxa","Donor Taxa","depleted","enriched"
