"","X.1","X","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"3146",3146,3146,"Otu39","Otu70",0.993267441175384,0.00470124572175129,0.992094861660079,1,-1.43207975568408,0.15212,0.489,"E",4013,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu70","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","unchanged","enriched"
"3147",3147,3147,"Otu39","Otu73",0.995870733162305,0.00412880000967331,0.995744680851064,0.964912280701754,7.49817195989589,0.000000000000064714,0.00000000000234,"E",22758,60249,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu73","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","unchanged","enriched"
"3148",3148,3148,"Otu39","Otu75",0.995890701236897,0.0037952137238767,0.995762711864407,1,-1.0827581954741,0.27892,0.681,"E",11980,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu75_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#377EB8'>Otu75","<b style='color:#377EB8'>Otu39","Donor Taxa","Donor Taxa","unchanged","enriched"
"3149",3149,3149,"Otu39","Otu77",0.991673903117039,0.00483381466409052,0.992094861660079,0.975903614457831,3.26249344567585,0.0011044,0.00997,"E",21208,60249,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu77","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","enriched","enriched"
"3150",3150,3150,"Otu39","Otu78",0.989825702881773,0.00714558861768809,0.992700729927007,0.992700729927007,-0.402349925115708,0.68743,0.868,"E",23060,60249,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu78","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","enriched","enriched"
"3151",3151,3151,"Otu39","Otu8",0.985991470952597,0.00606541069174841,0.985663082437276,0.963369963369963,3.72959206429484,0.00019179,0.00213,"E",11015,60249,TRUE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#E41A1C'>Otu8","<b style='color:#377EB8'>Otu39","Recipient Taxa","Donor Taxa","depleted","enriched"
"3152",3152,3152,"Otu39","Otu81",0.992768061048867,0.00443209395124947,0.992125984251969,0.967741935483871,5.64656928311305,0.000000016368,0.000000379,"E",15723,60249,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu81","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","enriched","enriched"
"3153",3153,3153,"Otu39","Otu82",0.97843055953126,0.00825501102475526,0.980841249543296,0.984732824427481,-0.763447181030001,0.4452,0.814,"E",34109,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu82_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#377EB8'>Otu82","<b style='color:#377EB8'>Otu39","Donor Taxa","Donor Taxa","unchanged","enriched"
"3154",3154,3154,"Otu39","Otu83",0.993709929182403,0.00514986934746471,0.99609375,1,-1.22140396060599,0.22193,0.602,"E",23647,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#377EB8'>Otu83","<b style='color:#377EB8'>Otu39","Donor Taxa","Donor Taxa","unchanged","enriched"
"3155",3155,3155,"Otu39","Otu84",0.996628393134018,0.00360326021362459,0.995614035087719,1,-0.935710069795444,0.34942,0.75,"E",845,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu84","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","unchanged","enriched"
"3156",3156,3156,"Otu39","Otu85",0.988070136057579,0.00737308046085279,0.986531986531986,0.98993288590604,-0.25264200741483,0.80054,0.872,"E",16546,60249,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu85","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","enriched","enriched"
"3157",3157,3157,"Otu39","Otu87",0.975719286893749,0.00602645757670234,0.97737556561086,0.991071428571429,-2.54745702301626,0.010851,0.073,"E",9397,60249,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu87_Eggerthellales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu87","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","unchanged","enriched"
"3158",3158,3158,"Otu39","Otu88",0.992733508495873,0.00605376918803398,0.99419352907725,0.951612903225806,6.79256245040633,0.000000000011016,0.000000000341,"E",24443,60249,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu88_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu88","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","depleted","enriched"
"3159",3159,3159,"Otu39","Otu89",0.995085285277843,0.00364262041072641,0.995918367346939,1,-1.34922505449224,0.17726,0.534,"E",10816,60249,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#377EB8'>Otu89","<b style='color:#377EB8'>Otu39","Donor Taxa","Donor Taxa","unchanged","enriched"
"3160",3160,3160,"Otu39","Otu92",0.995032363092714,0.00463928806639425,0.995762711864407,0.991489361702128,0.763695062665,0.44505,0.814,"E",7587,60249,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#377EB8'>Otu92","<b style='color:#377EB8'>Otu39","Donor Taxa","Donor Taxa","unchanged","enriched"
"3161",3161,3161,"Otu39","Otu93",0.998488962018374,0.00275205121170572,1,1,-0.549058816637964,0.58297,0.868,"E",4418,60249,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu93_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu93","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","depleted","enriched"
"3162",3162,3162,"Otu39","Otu98",0.990733983136805,0.00593963071669216,0.992424242424242,0.976923076923077,2.32521294209674,0.020061,0.118,"E",20042,60249,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu39_Bacteroidales","<b style='color:#828382'>Otu98","<b style='color:#377EB8'>Otu39","Shared Taxa","Donor Taxa","unchanged","enriched"
"3163",3163,3163,"Otu4","Otu41",0.988679107419846,0.00592366179601755,0.990867579908676,1,-1.9111308123238,0.055988,0.257,"E",62658,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu41","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3164",3164,3164,"Otu4","Otu44",0.989991498377646,0.00806078679769193,0.991395730706076,1,-1.24162837618034,0.21437,0.594,"E",32814,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu44","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3165",3165,3165,"Otu4","Otu45",0.993166232139662,0.00642182995430978,0.993827160493827,1,-1.06414649857736,0.28726,0.691,"E",37071,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu45","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","depleted","depleted"
"3166",3166,3166,"Otu4","Otu46",0.997614814814815,0.00425985209616551,1,1,-0.559922065682086,0.57553,0.868,"E",26740,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu46","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3167",3167,3167,"Otu4","Otu47",0.986222381376182,0.00648862231280635,0.985781990521327,1,-2.12335037541417,0.033725,0.179,"E",16677,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu47","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3168",3168,3168,"Otu4","Otu49",0.989047321805742,0.00834488347380863,0.989637305699482,0.989637305699482,-0.0707000757520523,0.94364,0.95,"E",21325,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu49_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu49","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3169",3169,3169,"Otu4","Otu52",0.993824357119114,0.00775880609463508,0.996598639455782,0.986301369863014,0.969606298229581,0.33224,0.738,"E",15605,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu52_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu52","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3170",3170,3170,"Otu4","Otu53",0.988212739014731,0.0072934574893057,0.991111111111111,0.991111111111111,-0.397393431116854,0.69108,0.868,"E",27078,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu53_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu53","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3171",3171,3171,"Otu4","Otu54",0.992861670291426,0.00553751120011857,0.994082840236686,1,-1.289086279125,0.19737,0.569,"E",20857,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu54_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu54","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3172",3172,3172,"Otu4","Otu55",0.992069702297698,0.00723973248973111,0.993788819875776,1,-1.0953854598289,0.27335,0.675,"E",8248,28696,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu55_Eggerthellales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#E41A1C'>Otu55","<b style='color:#E41A1C'>Otu4","Recipient Taxa","Recipient Taxa","depleted","depleted"
"3173",3173,3173,"Otu4","Otu56",0.987225331542117,0.00757222369851024,0.990243902439024,1,-1.68704319451054,0.091595,0.358,"E",8729,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Otu56_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu56","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3174",3174,3174,"Otu4","Otu6",0.980414173950297,0.00428056942796705,0.980942828485456,0.967479674796748,3.02167722570781,0.0025138,0.0209,"E",235637,28696,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu6_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu6","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3175",3175,3175,"Otu4","Otu63",0.99392011720256,0.00544557221193155,0.992424242424242,1,-1.11648189773679,0.26422,0.663,"E",5606,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu63_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu63","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3176",3176,3176,"Otu4","Otu64",0.99493556520987,0.00732772667452122,0.996575342465753,1,-0.691133146073632,0.48948,0.838,"E",3532,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu64_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu64","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3177",3177,3177,"Otu4","Otu65",0.995861595607235,0.0044398061959682,0.996124031007752,1,-0.932113747785436,0.35128,0.75,"E",10168,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu65_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu65","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3178",3178,3178,"Otu4","Otu66",0.997072913466462,0.00576021331523019,1,0.984,2.2695189832461,0.023237,0.131,"E",8783,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","Otu66_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu66","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3179",3179,3179,"Otu4","Otu68",0.998198198198198,0.00366520812768006,1,1,-0.491596040125082,0.623,0.868,"E",515,28696,FALSE,"Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Otu68_Acholeplasmatales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu68","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3180",3180,3180,"Otu4","Otu69",0.992129225845836,0.00706042773883802,0.993103448275862,0.986111111111111,0.852372541343385,0.39401,0.782,"E",29114,28696,FALSE,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Otu69_Sphingobacteriales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu69","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3181",3181,3181,"Otu4","Otu7",0.989355670219044,0.00776475594582354,0.990384615384615,1,-1.37085181494745,0.17042,0.522,"E",19373,28696,FALSE,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Otu7_Erysipelotrichales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu7","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","enriched","depleted"
"3182",3182,3182,"Otu4","Otu70",0.996257263862898,0.00513429414672573,1,0.985915492957746,2.01425368504577,0.043983,0.217,"E",4013,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu70_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu70","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3183",3183,3183,"Otu4","Otu73",0.996501005332634,0.0045957424139023,1,1,-0.761355696694714,0.44644,0.814,"E",22758,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu73_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu73","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3184",3184,3184,"Otu4","Otu75",0.995724731182796,0.00505130116177859,1,0.983870967741935,2.34667525479443,0.018942,0.113,"E",11980,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu75_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu75","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3185",3185,3185,"Otu4","Otu77",0.993663331973191,0.0070477640664501,0.993006993006993,1,-0.899103313769214,0.3686,0.768,"E",21208,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Otu77_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu77","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3186",3186,3186,"Otu4","Otu78",0.992010406686732,0.00710827180600792,0.99390243902439,1,-1.12398534148833,0.26102,0.66,"E",23060,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu78_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu78","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3187",3187,3187,"Otu4","Otu8",0.988188610715403,0.00699060402289579,0.988235294117647,1,-1.68960925921598,0.091103,0.357,"E",11015,28696,FALSE,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Otu8_Verrucomicrobiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#E41A1C'>Otu8","<b style='color:#E41A1C'>Otu4","Recipient Taxa","Recipient Taxa","depleted","depleted"
"3188",3188,3188,"Otu4","Otu81",0.994653195005308,0.00572299763186613,0.993055555555556,1,-0.934266504833211,0.35017,0.75,"E",15723,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Otu81_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu81","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3189",3189,3189,"Otu4","Otu82",0.987779698332436,0.00620495184715267,0.989473684210526,1,-1.96944343301741,0.048902,0.232,"E",34109,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu82_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu82","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3190",3190,3190,"Otu4","Otu83",0.991679371075923,0.00589632735850275,0.993103448275862,0.986111111111111,0.944360722574541,0.34499,0.75,"E",23647,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu83_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu83","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3191",3191,3191,"Otu4","Otu84",0.999145299145299,0.00260793655238772,1,1,-0.327730693416725,0.74312,0.868,"E",845,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu84_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu84","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3192",3192,3192,"Otu4","Otu85",0.989672371314747,0.0070602935890249,0.98936170212766,0.961748633879781,3.95503913298625,0.000076522,0.000951,"E",16546,28696,TRUE,"Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Otu85_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu85","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","enriched","depleted"
"3193",3193,3193,"Otu4","Otu87",0.984276106738117,0.00624174421781519,0.985119047619048,0.982089552238806,0.350311455100956,0.7261,0.868,"E",9397,28696,FALSE,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Otu87_Eggerthellales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu87","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3194",3194,3194,"Otu4","Otu88",0.993422187575639,0.00707685478081437,0.993243243243243,1,-0.929482464751651,0.35264,0.75,"E",24443,28696,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu88_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu88","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","depleted","depleted"
"3195",3195,3195,"Otu4","Otu89",0.995239795554014,0.00700123386756039,1,1,-0.679909361125902,0.49656,0.84,"E",10816,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Otu89_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu89","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3196",3196,3196,"Otu4","Otu92",0.996520430107527,0.00546214194959076,1,1,-0.637033955650642,0.5241,0.849,"E",7587,28696,FALSE,"Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Otu92_Desulfovibrionales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#377EB8'>Otu92","<b style='color:#E41A1C'>Otu4","Donor Taxa","Recipient Taxa","unchanged","depleted"
"3197",3197,3197,"Otu4","Otu93",0.99969696969697,0.00165976532577322,1,0.981651376146789,10.8723765161042,0.0000000000000000000000000015608,0.0000000000000000000000000967,"E",4418,28696,TRUE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu93_Clostridiales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu93","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","depleted","depleted"
"3198",3198,3198,"Otu4","Otu98",0.99258942663644,0.00685954098406651,0.993506493506494,1,-1.08033079484081,0.27999,0.682,"E",20042,28696,FALSE,"Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Otu98_Bacteroidales","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Otu4_Bacteroidales","<b style='color:#828382'>Otu98","<b style='color:#E41A1C'>Otu4","Shared Taxa","Recipient Taxa","unchanged","depleted"
"3199",3199,3199,"Otu41","Otu44",0.989811585007798,0.00591309619924541,0.989304812834225,0.989304812834225,0.0857033534543364,0.9317,0.94,"E",32814,62658,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu44_Clostridiales","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","<b style='color:#377EB8'>Otu44","<b style='color:#377EB8'>Otu41","Donor Taxa","Donor Taxa","enriched","enriched"
"3200",3200,3200,"Otu41","Otu45",0.990977024664682,0.00659919558419131,0.994285714285714,0.988505747126437,0.374481632907688,0.70805,0.868,"E",37071,62658,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu45_Clostridiales","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","<b style='color:#377EB8'>Otu45","<b style='color:#377EB8'>Otu41","Donor Taxa","Donor Taxa","depleted","enriched"
"3201",3201,3201,"Otu41","Otu46",0.996388899670489,0.00530427344481054,1,1,-0.680790756186221,0.496,0.839,"E",26740,62658,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu46_Clostridiales","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","<b style='color:#828382'>Otu46","<b style='color:#377EB8'>Otu41","Shared Taxa","Donor Taxa","unchanged","enriched"
"3202",3202,3202,"Otu41","Otu47",0.991067050778165,0.00679812375179712,0.993343166175025,0.991111111111111,-0.00648124902612238,0.99483,0.996,"E",16677,62658,FALSE,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Otu47_Clostridiales","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Otu41_Clostridiales","<b style='color:#377EB8'>Otu47","<b style='color:#377EB8'>Otu41","Donor Taxa","Donor Taxa","unchanged","enriched"
