seqid,ZOTU,count,rel_ab,spike_count,abs_ab,mouse_type,polysacc,replicate,order,family,genus
psac02.051,Otu89,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.051,Otu76,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.051,Otu140,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.051,Otu26,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.051,Otu472,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu59,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.051,Otu132,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Dysosmobacter
psac02.051,Otu398,0,0,6741,0,JE,glucose,1,Bacteroidales,Barnesiellaceae,Barnesiella
psac02.051,Otu64,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Muribaculum
psac02.051,Otu203,0,0,6741,0,JE,glucose,1,Bacteroidales,Sphingobacteriaceae,Sphingobacterium
psac02.051,Otu141,0,0,6741,0,JE,glucose,1,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
psac02.051,Otu108,0,0,6741,0,JE,glucose,1,Burkholderiales,Sutterellaceae,Parasutterella
psac02.051,Otu196,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.051,Otu103,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Acetatifactor
psac02.051,Otu422,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Clostridium_IV
psac02.051,Otu1064,0,0,6741,0,JE,glucose,1,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus
psac02.051,Otu346,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Duncaniella
psac02.051,Otu247,0,0,6741,0,JE,glucose,1,Bacteroidales,Rikenellaceae,Alistipes
psac02.051,Otu1163,0,0,6741,0,JE,glucose,1,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
psac02.051,Otu179,0,0,6741,0,JE,glucose,1,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.051,Otu91,3,7.562961655784405e-5,6741,4.450378282153983e-4,JE,glucose,1,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
psac02.051,Otu473,0,0,6741,0,JE,glucose,1,Kiloniellales,Kiloniellaceae,Aestuariispira
psac02.051,Otu564,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Acutalibacter
psac02.051,Otu1249,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu791,0,0,6741,0,JE,glucose,1,Clostridiales,Acholeplasmataceae,Acholeplasma
psac02.051,Otu634,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu335,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.051,Otu493,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Paraeggerthella
psac02.051,Otu598,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Neglecta
psac02.051,Otu616,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu746,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu606,0,0,6741,0,JE,glucose,1,Bacteroidales,Rikenellaceae,Alistipes
psac02.051,Otu166,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Acetatifactor
psac02.051,Otu599,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Paraeggerthella
psac02.051,Otu621,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Agathobacter
psac02.051,Otu803,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Lacrimispora
psac02.051,Otu1063,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu722,0,0,6741,0,JE,glucose,1,Bacillales,Staphylococcaceae,Staphylococcus
psac02.051,Otu1648,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu865,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu575,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1353,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1186,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1438,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1017,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Slackia
psac02.051,Otu434,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Neglecta
psac02.051,Otu142,0,0,6741,0,JE,glucose,1,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
psac02.051,Otu101,0,0,6741,0,JE,glucose,1,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma
psac02.051,Otu796,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Blautia
psac02.051,Otu1026,0,0,6741,0,JE,glucose,1,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera
psac02.051,Otu1146,0,0,6741,0,JE,glucose,1,Clostridiales,Peptostreptococcaceae,Romboutsia
psac02.051,Otu404,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Anaerovorax
psac02.051,Otu208,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.051,Otu482,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.051,Otu1481,0,0,6741,0,JE,glucose,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.051,Otu1293,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.051,Otu1670,0,0,6741,0,JE,glucose,1,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella
psac02.051,Otu69,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.051,Otu1424,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Roseburia
psac02.051,Otu1626,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.051,Otu1778,0,0,6741,0,JE,glucose,1,Clostridiales,Peptoniphilaceae,Finegoldia
psac02.051,Otu1367,0,0,6741,0,JE,glucose,1,Enterobacterales,Enterobacteriaceae,Citrobacter
psac02.051,Otu1710,0,0,6741,0,JE,glucose,1,Micrococcales,Dermabacteraceae,Brachybacterium
psac02.051,Otu1658,0,0,6741,0,JE,glucose,1,Pasteurellales,Pasteurellaceae,Haemophilus
psac02.051,Otu2015,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1451,0,0,6741,0,JE,glucose,1,Lactobacillales,Streptococcaceae,Lactococcus
psac02.051,Otu1738,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu894,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu990,1,2.520987218594802e-5,6741,1.483459427384661e-4,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1225,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu665,0,0,6741,0,JE,glucose,1,Coriobacteriales,Atopobiaceae,Olsenella
psac02.051,Otu201,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Anaerocolumna
psac02.051,Otu776,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Enterocloster
psac02.051,Otu1886,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1326,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Anaerotruncus
psac02.051,Otu1774,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1829,0,0,6741,0,JE,glucose,1,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.051,Otu1890,0,0,6741,0,JE,glucose,1,Neisseriales,Neisseriaceae,Neisseria
psac02.051,Otu1772,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1973,0,0,6741,0,JE,glucose,1,Micrococcales,Microbacteriaceae,Leifsonia
psac02.051,Otu2161,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1554,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Agathobacter
psac02.051,Otu2097,0,0,6741,0,JE,glucose,1,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.051,Otu1705,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1632,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1978,0,0,6741,0,JE,glucose,1,Pseudomonadales,Moraxellaceae,Moraxella
psac02.051,Otu2156,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1779,0,0,6741,0,JE,glucose,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.051,Otu1969,0,0,6741,0,JE,glucose,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.051,Otu1831,0,0,6741,0,JE,glucose,1,Micrococcales,Micrococcaceae,Kocuria
psac02.051,Otu1304,1,2.520987218594802e-5,6741,1.483459427384661e-4,JE,glucose,1,Enterobacterales,Erwiniaceae,Pantoea
psac02.051,Otu1449,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2050,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Porphyromonas
psac02.051,Otu2045,0,0,6741,0,JE,glucose,1,Veillonellales,Veillonellaceae,Veillonella
psac02.051,Otu1770,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1666,0,0,6741,0,JE,glucose,1,Mycobacteriales,Lawsonellaceae,Lawsonella
psac02.051,Otu1904,0,0,6741,0,JE,glucose,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.051,Otu1106,0,0,6741,0,JE,glucose,1,Pasteurellales,Pasteurellaceae,Haemophilus
psac02.051,Otu1314,0,0,6741,0,JE,glucose,1,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.051,Otu1918,0,0,6741,0,JE,glucose,1,Sphingomonadales,Sphingomonadaceae,Sphingomonas
psac02.051,Otu1294,0,0,6741,0,JE,glucose,1,Coriobacteriales,Coriobacteriaceae,Collinsella
psac02.051,Otu1462,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1664,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2092,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2029,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1668,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2162,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2089,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu697,0,0,6741,0,JE,glucose,1,Flavobacteriales,Sphingobacteriaceae,Pedobacter
psac02.051,Otu759,0,0,6741,0,JE,glucose,1,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
psac02.051,Otu864,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Roseburia
psac02.051,Otu1887,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Blautia
psac02.051,Otu1669,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Blautia
psac02.051,Otu1636,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Dorea
psac02.051,Otu2168,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Fusicatenibacter
psac02.051,Otu1748,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Anaerostipes
psac02.051,Otu1762,0,0,6741,0,JE,glucose,1,Enterobacterales,Enterobacteriaceae,Leclercia
psac02.051,Otu2129,0,0,6741,0,JE,glucose,1,Mycobacteriales,Mycobacteriaceae,Mycobacterium
psac02.051,Otu600,0,0,6741,0,JE,glucose,1,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.051,Otu1869,0,0,6741,0,JE,glucose,1,Veillonellales,Veillonellaceae,Dialister
psac02.051,Otu1015,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu786,0,0,6741,0,JE,glucose,1,Erysipelotrichales,Erysipelotrichaceae,Massilimicrobiota
psac02.051,Otu1691,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1114,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1972,0,0,6741,0,JE,glucose,1,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.051,Otu1317,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1695,0,0,6741,0,JE,glucose,1,Pseudomonadales,Pseudomonadaceae,Pseudomonas
psac02.051,Otu1854,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2037,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1551,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1556,0,0,6741,0,JE,glucose,1,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.051,Otu1873,0,0,6741,0,JE,glucose,1,Burkholderiales,Comamonadaceae,Polaromonas
psac02.051,Otu1988,0,0,6741,0,JE,glucose,1,Bacteroidales,Prevotellaceae,Prevotella
psac02.051,Otu1672,0,0,6741,0,JE,glucose,1,Burkholderiales,Oxalobacteraceae,Massilia
psac02.051,Otu2069,0,0,6741,0,JE,glucose,1,Fusobacteriales,Fusobacteriaceae,Fusobacterium
psac02.051,Otu1764,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1226,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1364,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1401,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2113,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1166,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1180,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1292,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1589,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.051,Otu1615,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.051,Otu1456,0,0,6741,0,JE,glucose,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.051,Otu2071,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.051,Otu1822,0,0,6741,0,JE,glucose,1,Pseudomonadales,Moraxellaceae,Acinetobacter
psac02.051,Otu1363,0,0,6741,0,JE,glucose,1,Clostridiales,Peptostreptococcaceae,Paraclostridium
psac02.051,Otu2023,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Coprococcus
psac02.051,Otu1216,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1923,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1967,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1604,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1560,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1266,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu620,0,0,6741,0,JE,glucose,1,Bacteroidales,Odoribacteraceae,Butyricimonas
psac02.051,Otu1757,0,0,6741,0,JE,glucose,1,Rhizobiales,Methylobacteriaceae,Methylobacterium
psac02.051,Otu1806,0,0,6741,0,JE,glucose,1,Coriobacteriales,Coriobacteriaceae,Collinsella
psac02.051,Otu1383,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1564,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1788,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1316,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1928,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1761,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1673,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1463,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1620,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1562,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2190,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2193,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1644,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1073,0,0,6741,0,JE,glucose,1,Clostridiales,Lachnospiraceae,Falcatimonas
psac02.051,Otu935,0,0,6741,0,JE,glucose,1,Lactobacillales,Streptococcaceae,Streptococcus
psac02.051,Otu1892,0,0,6741,0,JE,glucose,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.051,Otu2064,0,0,6741,0,JE,glucose,1,Mycobacteriales,Corynebacteriaceae,Corynebacterium
psac02.051,Otu1980,0,0,6741,0,JE,glucose,1,Clostridiales,Peptostreptococcaceae,Paeniclostridium
psac02.051,Otu1591,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2041,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1979,0,0,6741,0,JE,glucose,1,Enterobacterales,Erwiniaceae,Mixta
psac02.051,Otu1799,0,0,6741,0,JE,glucose,1,Micrococcales,Micrococcaceae,Micrococcus
psac02.051,Otu1784,0,0,6741,0,JE,glucose,1,Neisseriales,Neisseriaceae,Neisseria
psac02.051,Otu2046,0,0,6741,0,JE,glucose,1,Flavobacteriales,Weeksellaceae,Chryseobacterium
psac02.051,Otu2181,0,0,6741,0,JE,glucose,1,Enterobacterales,Enterobacteriaceae,Klebsiella
psac02.051,Otu1809,0,0,6741,0,JE,glucose,1,Enterobacterales,Pectobacteriaceae,Pectobacterium
psac02.051,Otu1625,0,0,6741,0,JE,glucose,1,Pseudonocardiales,Pseudonocardiaceae,Prauserella
psac02.051,Otu1767,0,0,6741,0,JE,glucose,1,Rubrobacterales,Rubrobacteraceae,Rubrobacter
psac02.051,Otu2019,0,0,6741,0,JE,glucose,1,Pseudomonadales,Pseudomonadaceae,Azotobacter
psac02.051,Otu1977,0,0,6741,0,JE,glucose,1,Bacillales,Bacillaceae_2,Salinibacillus
psac02.051,Otu1858,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1896,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1703,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2013,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2042,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2056,0,0,6741,0,JE,glucose,1,Clostridiales,Ruminococcaceae,Faecalibacterium
psac02.051,Otu2160,0,0,6741,0,JE,glucose,1,Bacteroidales,Prevotellaceae,Prevotella
psac02.051,Otu1759,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1476,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1352,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1877,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1975,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1649,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1633,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2076,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1986,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2014,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2088,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1354,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2080,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1912,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1839,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu1771,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.051,Otu2178,0,0,6741,0,JE,glucose,1,Bacteroidales,Porphyromonadaceae,Parabacteroides
psac02.052,Otu13,0,0,16881,0,JE,glucose,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.052,Otu114,0,0,16881,0,JE,glucose,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.052,Otu6,0,0,16881,0,JE,glucose,2,Bacteroidales,Muribaculaceae,Muribaculum
psac02.052,Otu129,0,0,16881,0,JE,glucose,2,Clostridiales,Lachnospiraceae,Lachnospira
psac02.052,Otu8,0,0,16881,0,JE,glucose,2,Bacteroidales,Muribaculaceae,Paramuribaculum
psac02.052,Otu119,0,0,16881,0,JE,glucose,2,Clostridiales,Ruminococcaceae,Flintibacter
psac02.052,Otu62,0,0,16881,0,JE,glucose,2,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.052,Otu67,8,0.03619909502262444,16881,4.739055743143179e-4,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu9,140,0.6334841628959276,16881,0.008293347550500563,JE,glucose,2,Bacteroidales,Bacteroidaceae,Phocaeicola
psac02.052,Otu11,0,0,16881,0,JE,glucose,2,Verrucomicrobiales,Akkermansiaceae,Akkermansia
psac02.052,Otu123,0,0,16881,0,JE,glucose,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
psac02.052,Otu121,0,0,16881,0,JE,glucose,2,Clostridiales,Ruminococcaceae,Clostridium_IV
psac02.052,Otu126,3,0.013574660633484163,16881,1.7771459036786921e-4,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu3,4,0.01809954751131222,16881,2.3695278715715894e-4,JE,glucose,2,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.052,Otu5,8,0.03619909502262444,16881,4.739055743143179e-4,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu418,0,0,16881,0,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu46,1,0.004524886877828055,16881,5.9238196789289736e-5,JE,glucose,2,Lactobacillales,Lactobacillaceae,Limosilactobacillus
psac02.052,Otu10,4,0.01809954751131222,16881,2.3695278715715894e-4,JE,glucose,2,Lactobacillales,Lactobacillaceae,Lactobacillus
psac02.052,Otu95,0,0,16881,0,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu22,1,0.004524886877828055,16881,5.9238196789289736e-5,JE,glucose,2,Bacteroidales,Bacteroidaceae,Bacteroides
psac02.052,Otu30,0,0,16881,0,JE,glucose,2,Clostridiales,Lachnospiraceae,Butyrivibrio
psac02.052,Otu83,0,0,16881,0,JE,glucose,2,Clostridiales,Lachnospiraceae,Ruminococcus2
psac02.052,Otu205,0,0,16881,0,JE,glucose,2,Clostridiales,Ruminococcaceae,Flintibacter
psac02.052,Otu191,0,0,16881,0,JE,glucose,2,Burkholderiales,Sutterellaceae,Parasutterella
psac02.052,Otu581,0,0,16881,0,JE,glucose,2,Clostridiales,Lachnospiraceae,Kineothrix
psac02.052,Otu61,0,0,16881,0,JE,glucose,2,Clostridiales,Ruminococcaceae,Lawsonibacter
psac02.052,Otu138,0,0,16881,0,JE,glucose,2,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
psac02.052,Otu32,0,0,16881,0,JE,glucose,2,Lactobacillales,Lactobacillaceae,Ligilactobacillus
psac02.052,Otu242,0,0,16881,0,JE,glucose,2,Clostridiales,Clostridiaceae_4,Anaerosolibacter
psac02.052,Otu136,0,0,16881,0,JE,glucose,2,Clostridiales,Lachnospiraceae,Marvinbryantia
psac02.052,Otu515,0,0,16881,0,JE,glucose,2,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus
psac02.052,Otu78,0,0,16881,0,JE,glucose,2,Deferribacterales,Deferribacteraceae,Mucispirillum
psac02.052,Otu194,0,0,16881,0,JE,glucose,2,Eggerthellales,Eggerthellaceae,Adlercreutzia
