seqid,Otu13,Otu114,Otu6,Otu129,Otu8,Otu119,Otu62,Otu67,Otu9,Otu11,Otu123,Otu121,Otu126,Otu3,Otu5,Otu418,Otu46,Otu10,Otu95,Otu22,Otu30,Otu83,Otu205,Otu191,Otu581,Otu61,Otu138,Otu32,Otu242,Otu136,Otu515,Otu78,Otu194,Otu50,Otu1062,Otu168,Otu406,Otu447,Otu318,Otu14,Otu111,Otu97,Otu20,Otu355,Otu187,Otu321,Otu148,Otu641,Otu172,Otu19,Otu304,Otu236,Otu334,Otu17,Otu178,Otu243,Otu500,Otu170,Otu667,Otu130,Otu230,Otu48,Otu299,Otu1127,Otu162,Otu237,Otu7,Otu354,Otu1124,Otu431,Otu635,Otu77,Otu25,Otu268,Otu375,Otu42,Otu56,Otu293,Otu16,Otu465,Otu906,Otu40,Otu456,Otu561,Otu2,Otu43,Otu1325,Otu106,Otu4,Otu88,Otu79,Otu116,Otu202,Otu44,Otu41,Otu63,Otu24,Otu29,Otu72,Otu229,Otu31,Otu33,Otu23,Otu45,Otu149,Otu80,Otu96,Otu1172,Otu36,Otu147,Otu317,Otu165,Otu309,Otu89,Otu76,Otu140,Otu26,Otu472,Otu59,Otu132,Otu398,Otu64,Otu203,Otu141,Otu108,Otu196,Otu103,Otu422,Otu1064,Otu346,Otu247,Otu1163,Otu179,Otu91,Otu473,Otu564,Otu1249,Otu791,Otu634,Otu335,Otu493,Otu598,Otu616,Otu746,Otu606,Otu166,Otu599,Otu621,Otu803,Otu1063,Otu722,Otu1648,Otu865,Otu575,Otu1353,Otu1186,Otu1438,Otu1017,Otu434,Otu142,Otu101,Otu796,Otu1026,Otu1146,Otu404,Otu208,Otu482,Otu1481,Otu1293,Otu1670,Otu69,Otu1424,Otu1626,Otu1778,Otu1367,Otu1710,Otu1658,Otu2015,Otu1451,Otu1738,Otu894,Otu990,Otu1225,Otu665,Otu201,Otu776,Otu1886,Otu1326,Otu1774,Otu1829,Otu1890,Otu1772,Otu1973,Otu2161,Otu1554,Otu2097,Otu1705,Otu1632,Otu1978,Otu2156,Otu1779,Otu1969,Otu1831,Otu1304,Otu1449,Otu2050,Otu2045,Otu1770,Otu1666,Otu1904,Otu1106,Otu1314,Otu1918,Otu1294,Otu1462,Otu1664,Otu2092,Otu2029,Otu1668,Otu2162,Otu2089,Otu1,Otu697,Otu759,Otu864,Otu1887,Otu1669,Otu1636,Otu2168,Otu1748,Otu1762,Otu2132,Otu2129,Otu600,Otu1869,Otu1015,Otu786,Otu1691,Otu1114,Otu1972,Otu1317,Otu1695,Otu1854,Otu2037,Otu1551,Otu1556,Otu1873,Otu1988,Otu1672,Otu2069,Otu1764,Otu1226,Otu1364,Otu1401,Otu2113,Otu1166,Otu1180,Otu1292,Otu1589,Otu1615,Otu1456,Otu2071,Otu1822,Otu1363,Otu2023,Otu1216,Otu1923,Otu1967,Otu1604,Otu1560,Otu1266,Otu620,Otu1757,Otu1806,Otu1383,Otu1564,Otu1788,Otu1316,Otu1928,Otu1761,Otu1673,Otu1463,Otu1620,Otu1562,Otu2190,Otu2193,Otu1644,Otu1073,Otu935,Otu1892,Otu2064,Otu1980,Otu1591,Otu2041,Otu1979,Otu1799,Otu1784,Otu2046,Otu2181,Otu1809,Otu1625,Otu1767,Otu2019,Otu1977,Otu1858,Otu1896,Otu1703,Otu2013,Otu2042,Otu2056,Otu2160,Otu1759,Otu1476,Otu1352,Otu1877,Otu1975,Otu1649,Otu1633,Otu2076,Otu1986,Otu2014,Otu2088,Otu1354,Otu2080,Otu1912,Otu1839,Otu1771,Otu2178
psac02.047,0,0,0,0,0,0,0,6916,6724,0,0,0,33,3,26,0,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,20556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,43,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.048,0,0,0,0,1,0,1,6966,5309,0,0,0,45,2,45,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,19711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1,119,21,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.049,0,0,1,0,4,0,1,2,8,0,0,0,307,0,239,0,1,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,919,0,0,0,0,0,2848,579,0,0,0,0,0,605,0,97,1441,843,287,501,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,15,1430,131,319,0,0,0,222,0,27,0,0,60,0,111,0,0,108,7,0,215,0,0,0,0,1,0,0,2,0,0,0,0,0,0,39,148,13,112,115,21,1,6494,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,3,0,0,1,0,0,5,28,0,0,0,0,0,1,9,5,28,6,111,9,5,0,0,0,0,0,0,0,62,3,10,78,3,3,0,0,0,2,1,2,12,68,6,25,5,7,2,6,2,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,71,1,2,1,0,0,0,18,27,0,1,0,3,1,0,1,2,2,2,2,1,1,1
psac02.050,0,0,0,0,0,0,4,3,2,0,0,0,4049,0,15879,0,1,4,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.051,0,0,0,0,0,0,0,5233,30701,0,0,0,108,3,2928,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,593,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.052,0,0,0,0,0,0,0,8,140,0,0,0,3,4,8,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.053,0,0,2,0,3,1,2,0,0,0,0,0,0,5,0,0,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,2,0,1,0,5,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.054,0,0,1,0,3,0,11,0,6,0,0,0,1,12,2,0,2,8,0,2,0,0,0,0,0,0,2,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23968,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,20,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.055,0,0,0,0,0,0,1,4,165,0,0,0,5,79,5,0,0,4,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,35495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,1,0,1,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,50,0,0,0,0,0,185,24,0,0,0,0,0,19,0,0,90,66,15,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,67,4,21,0,0,0,14,0,5,0,0,2,0,10,0,0,2,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,9,4,1,0,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
psac02.056,0,0,0,0,0,0,2,3,305,0,0,0,3,49,7,0,0,2,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,35561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,77,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,46,0,0,0,0,0,199,16,0,0,0,0,0,28,0,5,102,52,22,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,1,70,4,22,0,0,0,12,0,1,0,0,3,0,6,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,5,4,1,0,5040,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,7,2,0,5,0,0,0,0,0,0,0,1,1,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.057,0,0,0,0,19,0,92,131,680,0,1,0,289,6945,4,0,288,191,0,1384,0,0,0,0,0,0,0,1314,0,0,1,0,1,3253,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,106,0,19300,5,0,7,0,0,0,5,0,1,0,0,5,0,2,0,0,0,0,1,0,51,0,0,0,1,0,1,0,0,51,14,0,0,1,1,3,0,0,0,0,0,0,3188,2,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4088,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.058,1,0,2,0,30,0,125,48,536,0,0,0,217,8721,215,0,375,209,0,1344,0,0,0,0,0,0,0,1741,0,0,0,0,0,1750,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,53,0,18365,4,0,6,0,0,0,13,0,1,0,0,0,0,0,1,0,0,0,3,0,50,0,0,0,0,0,1,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,1448,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.059,0,0,1,0,23,0,0,14,6249,485,3,0,300,47,191,0,12,9,0,2106,0,0,0,0,0,0,0,4,0,0,0,0,417,1016,0,0,1,0,0,2476,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,5,0,529,0,0,5527,0,0,4,1,0,0,0,1,0,0,3,0,186,2,0,0,3,1,0,0,135,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,1,0,2,0,0,0,0,0,0,1,2,162,0,0,0,0,0,4,8,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13425,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psac02.060,0,0,0,0,52,0,0,102,5620,12,2,0,289,51,218,0,7,6,0,2016,0,0,0,0,0,0,1,13,0,0,0,0,714,786,0,0,0,0,0,1753,0,0,1,0,0,0,0,42,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,11,0,1019,0,0,6169,0,0,9,0,0,0,1,1,0,0,1,0,200,1,0,0,5,0,0,0,290,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12311,5,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
