Particle,OTU,Sample,Count
20230816-JEJ-4-r1bcnum11_40_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum11_62_36,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum17_13_32,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum17_63_32,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum17_26_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum17_25_1,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum17_6_67,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum29_81_79,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum29_87_61,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum29_64_26,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum29_30_28,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum9_51_79,Otu17,20230816-JEJ-4-r1,12
20230816-JEJ-4-r1bcnum9_58_33,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum54_69_31,Otu17,20230816-JEJ-4-r1,13
20230816-JEJ-4-r1bcnum54_32_11,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum27_15_75,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum27_61_80,Otu17,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum27_17_15,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum42_72_34,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum42_84_13,Otu17,20230816-JEJ-4-r1,21
20230816-JEJ-4-r1bcnum42_66_59,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum66_21_57,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum66_24_59,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum66_96_73,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum66_59_19,Otu17,20230816-JEJ-4-r1,6
20230816-JEJ-4-r1bcnum61_67_50,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum61_16_5,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum61_70_66,Otu17,20230816-JEJ-4-r1,6
20230816-JEJ-4-r1bcnum65_72_34,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum65_42_48,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum65_53_81,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum65_11_14,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum21_29_43,Otu17,20230816-JEJ-4-r1,9
20230816-JEJ-4-r1bcnum58_46_16,Otu17,20230816-JEJ-4-r1,9
20230816-JEJ-4-r1bcnum58_26_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum58_13_92,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum58_71_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum96_35_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum96_14_3,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum59_9_17,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum59_26_79,Otu17,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum59_51_56,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum59_54_22,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_45_5,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum8_3_29,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_56_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_30_52,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum8_31_3,Otu17,20230816-JEJ-4-r1,8
20230816-JEJ-4-r1bcnum56_84_73,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum56_56_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum33_29_56,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum39_38_36,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum39_74_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum39_37_28,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum39_26_20,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_27_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_72_56,Otu17,20230816-JEJ-4-r1,6
20230816-JEJ-4-r1bcnum44_72_74,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_2_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_63_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_59_8,Otu17,20230816-JEJ-4-r1,9
20230816-JEJ-4-r1bcnum44_18_43,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum44_14_82,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum73_29_51,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum73_10_1,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum73_26_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum79_72_25,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum95_8_8,Otu17,20230816-JEJ-4-r1,9
20230816-JEJ-4-r1bcnum95_8_95,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum95_41_52,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum95_20_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum95_20_95,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum95_62_36,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum95_70_19,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum37_72_26,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum37_4_88,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum37_61_80,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum37_36_26,Otu17,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum37_77_16,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_57_66,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_57_10,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_32_66,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum43_10_44,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_10_19,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_10_14,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum43_96_56,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_93_66,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_53_33,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum43_4_66,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum43_82_66,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum24_72_68,Otu17,20230816-JEJ-4-r1,6
20230816-JEJ-4-r1bcnum24_14_79,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum24_63_74,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum24_80_73,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum24_17_25,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum4_93_69,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum14_25_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum14_14_82,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum14_50_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum14_17_3,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum31_23_57,Otu17,20230816-JEJ-4-r1,21
20230816-JEJ-4-r1bcnum31_46_16,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum22_63_40,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum22_23_57,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum22_92_59,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum22_53_67,Otu17,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum22_75_93,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum22_83_2,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_13_40,Otu17,20230816-JEJ-4-r1,7
20230816-JEJ-4-r1bcnum7_70_70,Otu17,20230816-JEJ-4-r1,38
20230816-JEJ-4-r1bcnum7_28_19,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_92_70,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_26_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_25_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_1_74,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum7_67_55,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum50_23_78,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum23_63_17,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum23_1_74,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum85_2_54,Otu17,20230816-JEJ-4-r1,36
20230816-JEJ-4-r1bcnum67_2_23,Otu17,20230816-JEJ-4-r1,6
20230816-JEJ-4-r1bcnum67_42_48,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum67_92_59,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum67_1_74,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum82_38_4,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum82_17_35,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum82_85_90,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum82_26_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum82_14_35,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum63_47_5,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum63_64_35,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum64_65_70,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum84_32_20,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum84_59_15,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum84_36_50,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum85_10_54,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum85_43_85,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_56_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum86_72_34,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum89_87_51,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum89_39_89,Otu17,20230816-JEJ-4-r1,8
20230816-JEJ-4-r1bcnum91_92_86,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum74_63_42,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum74_26_23,Otu17,20230816-JEJ-4-r1,10
20230816-JEJ-4-r1bcnum74_13_24,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum19_48_77,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum30_63_74,Otu17,20230816-JEJ-4-r1,40
20230816-JEJ-4-r1bcnum30_60_20,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum30_18_5,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum16_59_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum16_20_39,Otu17,20230816-JEJ-4-r1,5
20230816-JEJ-4-r1bcnum15_77_32,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum15_26_23,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum15_8_8,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum15_28_67,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum46_69_31,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum46_62_74,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_38_4,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_3_57,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_58_9,Otu17,20230816-JEJ-4-r1,26
20230816-JEJ-4-r1bcnum52_71_9,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum52_49_13,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum78_58_61,Otu17,20230816-JEJ-4-r1,21
20230816-JEJ-4-r1bcnum78_25_49,Otu17,20230816-JEJ-4-r1,3
20230816-JEJ-4-r1bcnum78_33_16,Otu17,20230816-JEJ-4-r1,2
20230816-JEJ-4-r1bcnum5_13_93,Otu17,20230816-JEJ-4-r1,12
20230816-JEJ-4-r1bcnum72_18_79,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum72_53_79,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum72_67_79,Otu17,20230816-JEJ-4-r1,9
20230816-JEJ-4-r1bcnum72_44_79,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum88_56_93,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum88_51_57,Otu17,20230816-JEJ-4-r1,4
20230816-JEJ-4-r1bcnum80_38_72,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum80_20_33,Otu17,20230816-JEJ-4-r1,1
20230816-JEJ-4-r1bcnum34_57_94,Otu17,20230816-JEJ-4-r1,8
20230816-JEJ-4-r2bcnum60_63_80,Otu17,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum60_63_22,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum60_13_68,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum60_50_19,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum60_66_41,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum48_58_1,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum48_44_35,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum90_46_20,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum38_8_59,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum38_11_44,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum38_37_15,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum38_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum45_46_91,Otu17,20230816-JEJ-4-r2,48
20230816-JEJ-4-r2bcnum45_24_91,Otu17,20230816-JEJ-4-r2,267
20230816-JEJ-4-r2bcnum26_48_9,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum26_59_74,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum26_73_31,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum26_1_67,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum40_21_70,Otu17,20230816-JEJ-4-r2,9
20230816-JEJ-4-r2bcnum40_41_56,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum40_1_7,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum40_88_51,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum94_56_86,Otu17,20230816-JEJ-4-r2,12
20230816-JEJ-4-r2bcnum94_46_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum94_78_75,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum6_72_1,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum6_13_64,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_72_33,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_50_1,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_78_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_83_31,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum87_7_76,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum1_63_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum1_44_59,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_57_36,Otu17,20230816-JEJ-4-r2,20
20230816-JEJ-4-r2bcnum51_57_95,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_29_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_85_89,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_94_36,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum51_62_38,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum73_7_86,Otu17,20230816-JEJ-4-r2,45
20230816-JEJ-4-r2bcnum55_84_11,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum55_4_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum3_44_36,Otu17,20230816-JEJ-4-r2,19
20230816-JEJ-4-r2bcnum3_64_36,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum3_93_42,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum2_10_43,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum57_81_67,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum57_29_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum57_74_73,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum57_74_43,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum57_64_43,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum57_51_59,Otu17,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum57_17_43,Otu17,20230816-JEJ-4-r2,13
20230816-JEJ-4-r2bcnum2_75_64,Otu17,20230816-JEJ-4-r2,18
20230816-JEJ-4-r2bcnum2_61_38,Otu17,20230816-JEJ-4-r2,11
20230816-JEJ-4-r2bcnum2_31_27,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_41_27,Otu17,20230816-JEJ-4-r2,12
20230816-JEJ-4-r2bcnum69_64_27,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_41_16,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_41_55,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_41_37,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum69_94_43,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_7_56,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum69_49_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_83_24,Otu17,20230816-JEJ-4-r2,11
20230816-JEJ-4-r2bcnum83_72_52,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_48_9,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum83_48_32,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_21_22,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_62_38,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_30_22,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_58_50,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_55_24,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum83_66_41,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum13_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum13_16_13,Otu17,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum13_44_35,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum12_24_91,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum35_65_70,Otu17,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum35_65_55,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_85_14,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_39_59,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_58_26,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum35_19_72,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum35_24_91,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum32_10_59,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum32_79_63,Otu17,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum32_74_43,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum32_44_35,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_57_11,Otu17,20230816-JEJ-4-r2,6
20230816-JEJ-4-r2bcnum20_24_15,Otu17,20230816-JEJ-4-r2,15
20230816-JEJ-4-r2bcnum20_79_91,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum20_80_63,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_84_15,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_88_13,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum20_88_50,Otu17,20230816-JEJ-4-r2,9
20230816-JEJ-4-r2bcnum75_25_63,Otu17,20230816-JEJ-4-r2,10
20230816-JEJ-4-r2bcnum75_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum75_62_63,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum4_78_28,Otu17,20230816-JEJ-4-r2,24
20230816-JEJ-4-r2bcnum31_74_59,Otu17,20230816-JEJ-4-r2,76
20230816-JEJ-4-r2bcnum81_37_83,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum81_26_28,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum53_85_14,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum93_1_15,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum93_7_88,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum18_72_9,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum18_64_62,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum18_60_9,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum18_73_34,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum18_24_15,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_29_76,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum25_75_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_55_45,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum25_88_94,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum41_1_1,Otu17,20230816-JEJ-4-r2,4
20230816-JEJ-4-r2bcnum41_36_9,Otu17,20230816-JEJ-4-r2,10
20230816-JEJ-4-r2bcnum62_41_37,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum33_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum68_77_15,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum71_72_19,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum71_44_10,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum71_24_91,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum28_87_28,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum28_39_28,Otu17,20230816-JEJ-4-r2,21
20230816-JEJ-4-r2bcnum28_19_20,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum28_19_67,Otu17,20230816-JEJ-4-r2,3
20230816-JEJ-4-r2bcnum3_30_83,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum36_23_91,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum36_23_10,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum36_46_67,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum36_44_73,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum36_70_62,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum70_88_50,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum70_50_1,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum76_79_89,Otu17,20230816-JEJ-4-r2,1
20230816-JEJ-4-r2bcnum92_71_35,Otu17,20230816-JEJ-4-r2,5
20230816-JEJ-4-r2bcnum92_41_94,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum92_24_12,Otu17,20230816-JEJ-4-r2,2
20230816-JEJ-4-r2bcnum92_24_91,Otu17,20230816-JEJ-4-r2,1
