seqid,OTU,read_count,sporo_read_count,rel_abd,domain,phylum,class,order,family,genus,mouse_type,polysacc,replicate
psac.005,Otu246,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,arabinan,1
psac.005,Otu178,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,arabinan,1
psac.005,Otu89,0,103,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,EC,arabinan,1
psac.005,Otu1079,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu788,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu496,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,EC,arabinan,1
psac.005,Otu1357,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,arabinan,1
psac.005,Otu303,0,103,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Turicimonas,EC,arabinan,1
psac.005,Otu1015,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu606,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,arabinan,1
psac.005,Otu599,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,EC,arabinan,1
psac.005,Otu289,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,EC,arabinan,1
psac.005,Otu576,0,103,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,arabinan,1
psac.005,Otu1223,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu658,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu742,0,103,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,EC,arabinan,1
psac.005,Otu1305,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1380,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1480,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1011,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,EC,arabinan,1
psac.005,Otu1292,0,103,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,EC,arabinan,1
psac.005,Otu603,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,EC,arabinan,1
psac.005,Otu662,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,EC,arabinan,1
psac.005,Otu1320,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu455,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,1
psac.005,Otu561,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,EC,arabinan,1
psac.005,Otu141,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,1
psac.005,Otu1647,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,EC,arabinan,1
psac.005,Otu1796,0,103,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,EC,arabinan,1
psac.005,Otu1970,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,EC,arabinan,1
psac.005,Otu1207,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1655,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1746,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1786,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Lawsonellaceae,Lawsonella,EC,arabinan,1
psac.005,Otu1476,0,103,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,EC,arabinan,1
psac.005,Otu472,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,1
psac.005,Otu1590,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu2037,0,103,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,EC,arabinan,1
psac.005,Otu1985,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus,EC,arabinan,1
psac.005,Otu1904,0,103,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,EC,arabinan,1
psac.005,Otu1622,0,103,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,1
psac.005,Otu2018,0,103,0,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,EC,arabinan,1
psac.005,Otu1382,0,103,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,EC,arabinan,1
psac.005,Otu1738,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1779,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,EC,arabinan,1
psac.005,Otu26,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,arabinan,1
psac.005,Otu698,0,103,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Sphingobacteriaceae,Pedobacter,EC,arabinan,1
psac.005,Otu763,0,103,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,arabinan,1
psac.005,Otu1801,0,103,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,EC,arabinan,1
psac.005,Otu1389,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1811,0,103,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,EC,arabinan,1
psac.005,Otu1823,0,103,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,EC,arabinan,1
psac.005,Otu1403,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,EC,arabinan,1
psac.005,Otu1974,0,103,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,EC,arabinan,1
psac.005,Otu1614,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1760,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu2044,0,103,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,EC,arabinan,1
psac.005,Otu1510,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1903,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1304,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1449,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1770,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1592,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1971,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1979,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1916,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu1743,0,103,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,EC,arabinan,1
psac.005,Otu1013,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,EC,arabinan,1
psac.005,Otu1568,0,103,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,1
psac.005,Otu811,0,103,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,EC,arabinan,1
psac.005,Otu1826,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1872,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,EC,arabinan,1
psac.005,Otu1976,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,1
psac.005,Otu1973,0,103,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,EC,arabinan,1
psac.005,Otu1806,0,103,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,EC,arabinan,1
psac.005,Otu2067,0,103,0,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Prauserella,EC,arabinan,1
psac.006,Otu15,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu11,77,2321,0.004081632653061225,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu6,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,arabinan,2
psac.006,Otu18,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu9,0,2321,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,EC,arabinan,2
psac.006,Otu34,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,EC,arabinan,2
psac.006,Otu48,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,2
psac.006,Otu73,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,EC,arabinan,2
psac.006,Otu37,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,arabinan,2
psac.006,Otu234,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu50,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,EC,arabinan,2
psac.006,Otu133,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bacteroides,EC,arabinan,2
psac.006,Otu4,0,2321,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,EC,arabinan,2
psac.006,Otu8,0,2321,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,EC,arabinan,2
psac.006,Otu123,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu136,0,2321,0,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,EC,arabinan,2
psac.006,Otu346,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,EC,arabinan,2
psac.006,Otu513,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,arabinan,2
psac.006,Otu367,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,EC,arabinan,2
psac.006,Otu53,0,2321,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,EC,arabinan,2
psac.006,Otu93,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,EC,arabinan,2
psac.006,Otu7,1,2321,5.30082162735224e-5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,arabinan,2
psac.006,Otu334,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu44,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,EC,arabinan,2
psac.006,Otu153,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_2,Alkaliphilus,EC,arabinan,2
psac.006,Otu120,1,2321,5.30082162735224e-5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,arabinan,2
psac.006,Otu102,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,EC,arabinan,2
psac.006,Otu205,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu32,0,2321,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,EC,arabinan,2
psac.006,Otu338,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu406,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,EC,arabinan,2
psac.006,Otu68,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,2
psac.006,Otu311,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,EC,arabinan,2
psac.006,Otu389,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,EC,arabinan,2
psac.006,Otu117,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,EC,arabinan,2
psac.006,Otu106,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Schaedlerella,EC,arabinan,2
psac.006,Otu258,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,EC,arabinan,2
psac.006,Otu60,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Lawsonibacter,EC,arabinan,2
psac.006,Otu433,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,EC,arabinan,2
psac.006,Otu33,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,arabinan,2
psac.006,Otu24,58,2321,0.003074476543864299,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu5,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu281,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,arabinan,2
psac.006,Otu459,1,2321,5.30082162735224e-5,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,EC,arabinan,2
psac.006,Otu23,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu3,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,arabinan,2
psac.006,Otu175,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,2
psac.006,Otu21,16180,2321,0.8576729393055924,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,EC,arabinan,2
psac.006,Otu193,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,2
psac.006,Otu39,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu40,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Barnesiella,EC,arabinan,2
psac.006,Otu76,0,2321,0,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,EC,arabinan,2
psac.006,Otu12,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu90,2,2321,1.060164325470448e-4,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,EC,arabinan,2
psac.006,Otu130,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter,EC,arabinan,2
psac.006,Otu151,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Enterocloster,EC,arabinan,2
psac.006,Otu748,21,2321,0.0011131725417439704,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Longibaculum,EC,arabinan,2
psac.006,Otu17,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu2,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,EC,arabinan,2
psac.006,Otu22,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu484,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,arabinan,2
psac.006,Otu521,2,2321,1.060164325470448e-4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Phocea,EC,arabinan,2
psac.006,Otu42,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu30,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu43,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu58,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu20,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu70,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,EC,arabinan,2
psac.006,Otu86,1,2321,5.30082162735224e-5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu75,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Muribaculum,EC,arabinan,2
psac.006,Otu77,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,arabinan,2
psac.006,Otu63,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu94,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu269,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu824,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Mogibacterium,EC,arabinan,2
psac.006,Otu46,2187,2321,0.11592896899019348,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu390,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,EC,arabinan,2
psac.006,Otu170,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu567,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu190,0,2321,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,EC,arabinan,2
psac.006,Otu668,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,EC,arabinan,2
psac.006,Otu393,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor,EC,arabinan,2
psac.006,Otu747,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,EC,arabinan,2
psac.006,Otu682,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu978,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Catenisphaera,EC,arabinan,2
psac.006,Otu1100,1,2321,5.30082162735224e-5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,EC,arabinan,2
psac.006,Otu1689,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Tepidibaculum,EC,arabinan,2
psac.006,Otu168,0,2321,0,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia,EC,arabinan,2
psac.006,Otu1130,0,2321,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,EC,arabinan,2
psac.006,Otu632,0,2321,0,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Amedibacillus,EC,arabinan,2
psac.006,Otu55,257,2321,0.013623111582295256,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,EC,arabinan,2
psac.006,Otu1318,0,2321,0,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium,EC,arabinan,2
psac.006,Otu207,5,2321,2.6504108136761196e-4,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,EC,arabinan,2
psac.006,Otu1625,0,2321,0,NA,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Chloroplast,Streptophyta,EC,arabinan,2
psac.006,Otu62,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,EC,arabinan,2
psac.006,Otu98,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu28,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,EC,arabinan,2
psac.006,Otu31,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,EC,arabinan,2
psac.006,Otu147,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,EC,arabinan,2
psac.006,Otu891,2,2321,1.060164325470448e-4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,2
psac.006,Otu145,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Alistipes,EC,arabinan,2
psac.006,Otu163,0,2321,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,EC,arabinan,2
psac.006,Otu138,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,EC,arabinan,2
psac.006,Otu550,15,2321,7.951232441028359e-4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,EC,arabinan,2
psac.006,Otu398,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,EC,arabinan,2
psac.006,Otu199,0,2321,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Sphingobacteriaceae,Sphingobacterium,EC,arabinan,2
psac.006,Otu139,0,2321,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,EC,arabinan,2
psac.006,Otu118,0,2321,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,EC,arabinan,2
