,id,sample_id,abundance,abundance_normalized,domain,phylum,class,order,family,genus,species
1381,AZC7E_8,sample_8,756,1381.1913981528712,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-877,
1382,AZC7E_8,sample_10,9132,16683.915142767222,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-877,
1383,AZC7E_8,sample_14,195,356.25968603149454,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-877,
1384,AZC7E_9,sample_4,2645,3271.225754847194,Bacteria,Firmicutes_B,Dehalobacteriia,UBA4068,UBA5755,,
1385,AZC7E_9,sample_8,4496,5560.4654040805235,Bacteria,Firmicutes_B,Dehalobacteriia,UBA4068,UBA5755,,
1386,AZC7E_9,sample_10,4691,5801.633276366044,Bacteria,Firmicutes_B,Dehalobacteriia,UBA4068,UBA5755,,
1387,AZC7E_9,sample_14,422,521.9120107922555,Bacteria,Firmicutes_B,Dehalobacteriia,UBA4068,UBA5755,,
1388,AZC7E_10,sample_4,2737,3829.853424732258,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1389,AZC7E_10,sample_8,46,64.36728444928164,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1390,AZC7E_10,sample_10,11084,15509.716974692126,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1391,AZC7E_10,sample_14,8,11.194310339005504,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,CAG-272,,
1392,AZC7E_12,sample_4,54881,35803.6581379087,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,GCA_002491635.1
1393,AZC7E_12,sample_8,32080,20928.57916335546,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,GCA_002491635.1
1394,AZC7E_12,sample_10,44244,28864.216225171418,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,GCA_002491635.1
1395,AZC7E_12,sample_14,2333,1522.0191766866674,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,GCA_002491635.1
1396,AZC7E_13,sample_4,16814,11095.87338893491,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1397,AZC7E_13,sample_8,40425,26677.214330182804,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1398,AZC7E_13,sample_10,71331,47072.66234721756,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1399,AZC7E_13,sample_14,10934,7215.551304544683,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1400,AZC7E_14,sample_4,22091,27210.069277994106,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Mucispirillaceae,Mucispirillum,Mucispirillum schaedleri
1401,AZC7E_14,sample_8,16303,20080.83651437861,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Mucispirillaceae,Mucispirillum,Mucispirillum schaedleri
1402,AZC7E_14,sample_10,99609,122691.04118019623,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Mucispirillaceae,Mucispirillum,Mucispirillum schaedleri
1403,AZC7E_14,sample_14,13774,16965.80029129921,Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Mucispirillaceae,Mucispirillum,Mucispirillum schaedleri
1404,AZC7E_15,sample_4,1669,918.448798917334,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1405,AZC7E_15,sample_8,273168,150324.03924664485,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1406,AZC7E_15,sample_10,2301,1266.2376790346227,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1407,AZC7E_15,sample_14,935,514.5294349836472,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1408,AZC7E_16,sample_4,2429,3049.1584828013692,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
1409,AZC7E_16,sample_8,626,785.8267641966477,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
1410,AZC7E_16,sample_10,3049,3827.453361079199,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
1411,AZC7E_16,sample_14,960,1205.1017470108336,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
1412,AZC7E_17,sample_4,12730,14353.737948391425,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
1413,AZC7E_17,sample_8,18126,20438.00895935137,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
1414,AZC7E_17,sample_10,61235,69045.65147445002,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
1415,AZC7E_17,sample_14,9110,10271.999427324892,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,GCA_002490635.1
1416,AZC7E_18,sample_4,1562,1542.6343401543727,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
1417,AZC7E_18,sample_8,6001,5926.59966406299,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
1418,AZC7E_18,sample_10,1693,1672.0102035091886,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
1419,AZC7E_18,sample_14,721,712.0610494566599,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,,
1420,AZC7E_19,sample_4,1278,1047.1743443738305,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1421,AZC7E_19,sample_8,4906,4019.904016821606,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1422,AZC7E_19,sample_10,1820,1491.2811476998213,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1423,AZC7E_19,sample_14,480,393.30491807467814,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1424,AZC7E_20,sample_4,1393,2016.6367265329595,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1425,AZC7E_20,sample_8,2869,4153.431994560704,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1426,AZC7E_20,sample_10,1738,2516.0909050353794,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1427,AZC7E_20,sample_14,262,379.2956370076349,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1428,AZC7E_21,sample_4,31094,17684.567029045564,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1429,AZC7E_21,sample_8,19712,11211.107778881655,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1430,AZC7E_21,sample_10,9793,5569.722934181617,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1431,AZC7E_21,sample_14,3525,2004.8272585510263,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1432,AZC7E_22,sample_4,3654,7733.759863460739,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1433,AZC7E_22,sample_8,4540,9608.995561059593,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1434,AZC7E_22,sample_10,14987,31720.2679457269,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1435,AZC7E_22,sample_14,3067,6491.363300830347,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1436,AZC7E_23,sample_4,194562,184039.40669348332,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002358615.1
1437,AZC7E_23,sample_8,168395,159287.60955453335,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002358615.1
1438,AZC7E_23,sample_10,719225,680326.7970062012,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002358615.1
1439,AZC7E_23,sample_14,68203,64514.34326700816,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002358615.1
1440,AZC7E_24,sample_4,6695,3348.332270938083,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1441,AZC7E_24,sample_8,5334,2667.6630818795725,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1442,AZC7E_24,sample_10,38741,19375.315983332683,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1443,AZC7E_24,sample_14,5210,2605.647667152713,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1444,AZC7E_25,sample_4,198052,182655.72929213656,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,CAG-485 sp1
1445,AZC7E_25,sample_8,195686,180473.65864652232,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,CAG-485 sp1
1446,AZC7E_25,sample_10,418024,385527.4300770308,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,CAG-485 sp1
1447,AZC7E_25,sample_14,78566,72458.39490419689,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,CAG-485 sp1
1448,AZC7E_26,sample_4,24634,28519.615551851395,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp1
1449,AZC7E_26,sample_8,15425,17858.044567967354,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp1
1450,AZC7E_26,sample_10,77124,89289.0651059912,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp1
1451,AZC7E_26,sample_14,9408,10891.960019153119,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum sp1
1452,AZC7E_27,sample_4,19363,14392.226270138975,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1453,AZC7E_27,sample_8,151169,112361.64091466398,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1454,AZC7E_27,sample_10,96423,71669.76365468214,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1455,AZC7E_27,sample_14,7988,5937.3600911981675,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-65,
1456,AZC7E_28,sample_4,25463,23567.629814910204,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA3282,
1457,AZC7E_28,sample_8,9228,8541.102302634858,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA3282,
1458,AZC7E_28,sample_10,5254,4862.9119525404785,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA3282,
1459,AZC7E_28,sample_14,2322,2149.1590319373795,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA3282,
1460,AZC7E_29,sample_4,1748,1956.0100305436367,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A,
1461,AZC7E_29,sample_8,1775,1986.2230001229723,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A,
1462,AZC7E_29,sample_10,4678,5234.676729338176,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A,
1463,AZC7E_29,sample_14,650,727.349267650666,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A,
1464,AZC7E_30,sample_4,1162,937.4647968660001,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95,
1465,AZC7E_30,sample_8,6339,5114.104429719084,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95,
1466,AZC7E_30,sample_10,1279,1031.8566912148144,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95,
1467,AZC7E_30,sample_14,375,302.53812291286584,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-95,
1468,AZC7E_31,sample_4,90,149.73477302923555,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA11963,
1469,AZC7E_31,sample_8,25,41.59299250812099,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA11963,
1470,AZC7E_31,sample_10,128,212.95612164157947,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA11963,
1471,AZC7E_31,sample_14,93,154.72593213021008,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA11963,
1472,AZC7E_32,sample_4,34005,41462.169866838565,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA3263,GCA_001689615.1
1473,AZC7E_32,sample_8,50876,62032.91733995821,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA3263,GCA_001689615.1
1474,AZC7E_32,sample_10,113765,138713.2408440197,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA3263,GCA_001689615.1
1475,AZC7E_32,sample_14,17331,21131.623760099374,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA3263,GCA_001689615.1
1476,AZC7E_33,sample_4,34283,28588.880569123008,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1477,AZC7E_33,sample_8,6376,5316.9997523183,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1478,AZC7E_33,sample_10,47185,39347.96632891139,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1479,AZC7E_33,sample_14,552,460.317418958548,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1480,AZC7E_34,sample_4,6260,4086.254457963068,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1481,AZC7E_34,sample_8,28872,18846.379985672476,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1482,AZC7E_34,sample_10,15252,9955.839136238454,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1483,AZC7E_34,sample_14,1705,1112.9494969372254,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,
1484,AZC7E_35,sample_4,3376,3356.0294193197888,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-632,
1485,AZC7E_35,sample_8,3321,3301.354769419733,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-632,
1486,AZC7E_35,sample_10,11304,11237.131681276924,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-632,
1487,AZC7E_35,sample_14,556,552.7110062623823,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-632,
1488,AZC7E_36,sample_4,45260,55417.32449435199,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1489,AZC7E_36,sample_8,35709,43722.87318534722,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1490,AZC7E_36,sample_10,93373,114327.92399494316,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1491,AZC7E_36,sample_14,17853,21859.599960178213,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1492,AZC7E_37,sample_4,67926,60816.65252844835,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,
1493,AZC7E_37,sample_8,51880,46450.07704230928,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,
1494,AZC7E_37,sample_10,157597,141102.4053900697,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,
1495,AZC7E_37,sample_14,23247,20813.89631847656,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485,
1496,AZC7E_38,sample_4,7296,7840.8764697409615,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689425.1
1497,AZC7E_38,sample_8,16472,17702.154222803332,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689425.1
1498,AZC7E_38,sample_10,8672,9319.638260086846,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689425.1
1499,AZC7E_38,sample_14,10265,11031.605943241635,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689425.1
1500,AZC7E_39,sample_4,67431,67833.0900498148,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002492595.1
1501,AZC7E_39,sample_8,106493,107128.0161746812,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002492595.1
1502,AZC7E_39,sample_10,404400,406811.4311836559,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002492595.1
1503,AZC7E_39,sample_14,52577,52890.51586880089,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Homeothermus,GCA_002492595.1
1504,AZC7E_40,sample_4,9871,8744.384760577916,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510,
1505,AZC7E_40,sample_8,32720,28985.540407872497,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510,
1506,AZC7E_40,sample_10,50222,44489.96975440625,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510,
1507,AZC7E_40,sample_14,4528,4011.201924414629,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510,
1508,AZC7E_41,sample_4,178,142.37847527027074,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1509,AZC7E_41,sample_8,219,175.17351732690616,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1510,AZC7E_41,sample_10,848,678.2974552201663,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1511,AZC7E_41,sample_14,1013,810.27750252126,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1512,AZC7E_42,sample_4,33947,51626.21257177702,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1513,AZC7E_42,sample_8,26081,39663.6889882616,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1514,AZC7E_42,sample_10,64713,98414.79642258244,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1515,AZC7E_42,sample_14,540,821.2258752985416,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,UBA7001,
1516,AZC7E_43,sample_4,402,443.97760226470365,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,CAG-115,
1517,AZC7E_43,sample_8,1989,2196.6951515037204,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,CAG-115,
1518,AZC7E_43,sample_10,3106,3430.334409537735,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,CAG-115,
1519,AZC7E_43,sample_14,707,780.8262805998643,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,CAG-115,
1520,AZC7E_44,sample_4,149,108.96553675276935,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1521,AZC7E_44,sample_8,918,671.3447163694112,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1522,AZC7E_44,sample_10,361,264.00375011912575,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1523,AZC7E_44,sample_14,70,51.1918629039856,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,,
1524,AZC7E_45,sample_4,1695,1770.3262348975018,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
1525,AZC7E_45,sample_8,3718,3883.2288739521605,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
1526,AZC7E_45,sample_10,10275,10731.623636325565,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
1527,AZC7E_45,sample_14,714,745.7303431957619,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
1528,AZC7E_46,sample_4,52350,28793.94424910935,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,28-4,
1529,AZC7E_46,sample_8,72640,39954.00401633817,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,28-4,
1530,AZC7E_46,sample_10,5368,2952.548094158911,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,28-4,
1531,AZC7E_46,sample_14,1678,922.9462932188252,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,28-4,
1532,AZC7E_47,sample_4,1972,5602.901316455695,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,
1533,AZC7E_47,sample_8,1258,3574.2646329113927,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,
1534,AZC7E_47,sample_10,5854,16632.54782278481,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,
1535,AZC7E_47,sample_14,467,1326.8534050632911,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,
1536,AZC7E_48,sample_4,34219,48762.82857891103,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1537,AZC7E_48,sample_8,52245,74450.27555174631,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1538,AZC7E_48,sample_10,86548,123332.80598052521,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1539,AZC7E_48,sample_14,19011,27091.093664738233,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,
1540,AZC7E_49,sample_4,2038,2345.695006512353,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,GCF_000403395.2
1541,AZC7E_49,sample_8,8690,10002.006676443742,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,GCF_000403395.2
1542,AZC7E_49,sample_10,2642,3040.886264575877,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,GCF_000403395.2
1543,AZC7E_49,sample_14,497,572.0365153271048,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus,GCF_000403395.2
1544,AZC7E_50,sample_4,624,1409.6037774301901,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1545,AZC7E_50,sample_8,201,454.0550629222247,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1546,AZC7E_50,sample_10,580,1310.2086392780611,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1547,AZC7E_50,sample_14,439,991.6924011087394,Bacteria,Firmicutes,Bacilli,RF39,UBA660,UBA5026,
1548,AZC7E_51,sample_4,2190,2209.5849056603774,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1549,AZC7E_51,sample_8,1868,1884.7052985267512,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1550,AZC7E_51,sample_10,275,277.4592918066684,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1551,AZC7E_51,sample_14,59,59.52762987852159,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,
1552,AZC7E_52,sample_4,3942,3820.866396341543,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1553,AZC7E_52,sample_8,5353,5188.5078182689695,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1554,AZC7E_52,sample_10,15624,15143.890557189308,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1555,AZC7E_52,sample_14,2196,2128.519179697115,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873,
1556,AZC7E_53,sample_4,3707,6005.197131866307,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_H,Lactobacillus_H reuteri_C
1557,AZC7E_53,sample_8,294,476.26866921194886,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_H,Lactobacillus_H reuteri_C
1558,AZC7E_53,sample_10,8648,14009.426705254877,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_H,Lactobacillus_H reuteri_C
1559,AZC7E_53,sample_14,736,1192.291634489777,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_H,Lactobacillus_H reuteri_C
1560,AZC7E_54,sample_4,310558,192759.2495376219,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689585.1
1561,AZC7E_54,sample_8,297794,184836.8032921598,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689585.1
1562,AZC7E_54,sample_10,891840,553553.3108393045,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689585.1
1563,AZC7E_54,sample_14,137829,85548.64020415151,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-1031,GCA_001689585.1
1564,AZC7E_55,sample_4,19249,22185.273616759983,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-582,
1565,AZC7E_55,sample_8,17794,20508.325561672147,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-582,
1566,AZC7E_55,sample_10,21051,24262.153613507948,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-582,
1567,AZC7E_55,sample_14,1133,1305.8296538931406,Bacteria,Firmicutes,Bacilli,RF39,UBA660,CAG-582,
1568,AZC7E_56,sample_4,8281,10258.8597258845,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-508,CAG-492,
