gene,postFMT_1_duodenum
gene_2296970,1
gene_2521604,1
gene_3295105,1
gene_4469059,1
gene_3404778,1
gene_2266762,1
gene_4173200,1
gene_2410509,1
gene_3889070,1
gene_3873328,1
gene_4592985,1
gene_4341582,1
gene_2286829,1
gene_3431110,1
gene_2009182,1
gene_3391120,1
gene_4078813,1
gene_3898563,1
gene_4013166,1
gene_3363726,1
gene_2681994,1
gene_4384986,1
gene_2993769,1
gene_4565468,1
gene_4284005,1
gene_3658305,1
gene_3311720,1
gene_4415531,1
gene_2844074,1
gene_3219544,1
gene_4247377,1
gene_2828117,1
gene_2114563,1
gene_3225055,1
gene_2944978,1
gene_1987262,1
gene_3201855,1
gene_2703275,1
gene_4215284,1
gene_2960348,1
gene_3583041,1
gene_4531265,1
gene_4464014,1
gene_4302481,1
gene_4024154,1
gene_2845073,1
gene_3379873,1
gene_4461935,1
gene_4411301,1
gene_3141418,1
gene_3963844,1
gene_3513712,1
gene_3518267,1
gene_3314802,1
gene_3753665,1
gene_3727662,1
gene_4048541,1
gene_2365408,1
gene_3053552,1
gene_4313412,1
gene_3039145,1
gene_2755722,1
gene_2627996,1
gene_3644568,1
gene_4130897,1
gene_4544812,1
gene_3696690,1
gene_2474015,1
gene_4013572,1
gene_2885564,1
gene_4170322,1
gene_2734850,1
gene_3233781,1
gene_4273853,1
gene_2124368,1
gene_3561069,1
gene_3578311,1
gene_3584131,1
gene_3282924,1
gene_3501512,1
gene_3891476,1
gene_3568856,1
gene_3277243,1
gene_4215236,1
2-5_GL0036895,1
gene_3715958,1
gene_3365174,1
gene_2731496,1
gene_4541716,1
gene_3939227,1
gene_2937539,1
gene_3309934,1
gene_4543732,1
gene_3547436,1
gene_2544433,1
gene_2175812,1
gene_3327685,1
gene_3176402,1
gene_3476271,1
gene_4637303,1
gene_3744619,1
gene_3107756,1
gene_2050894,1
gene_3938376,1
gene_4518330,1
gene_4414248,1
gene_4428086,1
gene_2526073,1
gene_2212505,1
gene_4328577,1
gene_2686168,1
gene_4493071,1
gene_3668057,1
gene_3633276,1
gene_3996079,1
gene_3273806,1
gene_3154009,1
gene_3450113,1
gene_2916106,1
gene_3498054,1
gene_3822202,1
gene_3521997,1
gene_4582480,1
gene_4358225,1
gene_2754098,1
gene_3306782,1
gene_3002503,1
gene_2784552,1
gene_3345213,1
gene_4123147,1
gene_3739276,1
gene_3829126,1
gene_4378854,1
gene_4483297,1
gene_3951069,1
gene_3054551,1
gene_3007831,1
gene_3239364,1
gene_4483757,1
gene_3202692,1
gene_3218450,1
gene_2578147,1
gene_4261332,1
gene_3351016,1
gene_3642886,1
gene_3906906,1
gene_2267931,1
gene_2752951,1
gene_2683947,1
gene_3649106,1
gene_3068502,1
gene_3240373,1
gene_3791600,1
gene_4163174,1
gene_4323113,1
gene_4211825,1
gene_4053110,1
gene_2854617,1
gene_2849641,1
gene_3162195,1
gene_3633195,1
gene_4150357,1
gene_3037640,1
gene_3560412,1
gene_3817104,1
gene_1904105,1
gene_3634425,1
gene_2486236,1
gene_3461239,1
gene_4539474,1
gene_4494250,1
gene_4239677,1
gene_4525791,1
gene_4162299,1
gene_2670297,1
gene_3979091,1
gene_4010361,1
gene_4352167,1
gene_3942470,1
gene_3816094,1
gene_3302362,1
gene_2855456,1
gene_3798786,1
gene_2797596,1
gene_3765737,1
gene_4578655,1
gene_4293292,1
gene_3141233,1
gene_2924299,1
gene_3332130,1
gene_3415694,1
gene_3854597,1
gene_4439119,1
gene_3198945,1
gene_3422829,1
gene_2674188,1
gene_3556333,1
gene_4581405,1
gene_3810127,1
gene_3773517,1
gene_4106914,1
gene_3289226,1
gene_3417020,1
gene_3432413,1
gene_3085209,1
gene_2956393,1
gene_2782667,1
gene_1674312,1
gene_4625302,1
gene_3251253,1
gene_4092688,1
gene_3457196,1
gene_3731106,1
gene_2337819,1
gene_2548245,1
gene_4455542,1
gene_3127044,1
gene_3583393,1
gene_4083926,1
gene_2796965,1
gene_3224209,1
gene_3015320,1
gene_3344392,1
gene_3577618,1
gene_2612606,1
gene_4566453,1
gene_3245519,1
gene_4419374,1
gene_3306800,1
gene_3969706,1
gene_3309935,1
gene_3420372,1
gene_4302368,1
gene_3071029,1
gene_2526270,1
gene_3491746,1
gene_4140166,1
gene_4217627,1
gene_4411843,1
gene_4100003,1
gene_3489518,1
gene_3117613,1
gene_2120739,1
gene_3032609,1
gene_4315487,1
gene_3943220,1
gene_2720536,1
gene_3580923,1
gene_3233849,1
gene_2944020,1
gene_2546274,1
gene_3808340,1
gene_2797533,1
gene_3714466,1
gene_2098596,1
gene_2617656,1
gene_3022765,1
gene_4546778,1
gene_2985885,1
gene_3305730,1
gene_4101391,1
gene_3097794,1
gene_3712644,1
gene_3392559,1
gene_3405624,1
gene_2335260,1
gene_3205049,1
gene_2982863,1
gene_3922374,1
gene_3932065,1
gene_4523451,1
gene_3674276,1
gene_2859271,1
gene_4630483,1
gene_3562535,1
gene_4488855,1
gene_3127454,1
gene_4091994,1
gene_2356801,1
gene_3364163,1
gene_3745381,1
gene_3391652,1
gene_2552882,1
gene_2235340,1
gene_3978152,1
gene_3371577,1
gene_2469580,1
gene_4312777,1
gene_4047098,1
gene_3559691,1
gene_4062933,1
gene_3422546,1
gene_3323266,1
gene_3735987,1
gene_2515584,1
gene_3839986,1
gene_3723159,1
gene_4544814,1
gene_4112045,1
gene_3128488,1
gene_3153015,1
gene_3773900,1
gene_3730351,1
gene_3601621,1
gene_4608702,1
gene_4445668,1
gene_3821617,1
gene_3721766,1
gene_3066062,1
gene_4102054,1
gene_2947131,1
gene_4525522,1
gene_4596686,1
gene_3884632,1
gene_3272650,1
gene_3598039,1
gene_3161587,1
gene_4338734,1
gene_3180852,1
gene_3202278,1
gene_4286990,1
gene_3374060,1
gene_2677787,1
gene_4342502,1
gene_3426804,1
gene_2714715,1
gene_3661357,1
gene_2798676,1
gene_3614234,1
gene_4287672,1
gene_2458514,1
gene_2931984,1
gene_4192771,1
gene_4433364,1
gene_2508135,1
gene_4621038,1
gene_2406271,1
gene_4165927,1
gene_4555792,1
gene_2918982,1
gene_3671509,1
gene_2557978,1
gene_2431700,1
gene_2274047,1
gene_4602949,1
gene_3951739,1
gene_3697959,1
gene_2295713,1
gene_3456062,1
gene_2705787,1
gene_2976836,1
gene_3589482,1
gene_3715313,1
gene_2249110,1
gene_4197222,1
gene_3750652,1
gene_3815244,1
gene_3936525,1
gene_2702516,1
gene_2913935,1
gene_3869338,1
gene_1875932,1
gene_3061659,1
gene_3665453,1
gene_2804808,1
gene_3743522,1
gene_2808957,1
gene_2820656,1
gene_3667931,1
gene_4055637,1
gene_4199412,1
gene_3370672,1
gene_3207873,1
gene_3188231,1
gene_3958177,1
gene_2001299,1
gene_4434680,1
gene_3812907,1
gene_3919209,1
gene_3341940,1
gene_1940523,1
gene_4209672,1
gene_4394859,1
gene_2498106,1
gene_2331460,1
gene_4548848,1
gene_4449617,1
gene_4557943,1
gene_3770339,1
gene_3375582,1
gene_3356462,1
gene_3240573,1
gene_3219465,1
gene_3416457,1
gene_3591461,1
gene_2878607,1
gene_2931383,1
gene_3036550,1
gene_4380347,1
gene_3281915,1
gene_2732172,1
gene_4638399,1
gene_3340965,1
gene_4598103,1
gene_2825748,1
gene_4570409,1
gene_3197930,1
gene_2550176,1
gene_2375560,1
gene_4529928,1
gene_4176649,1
gene_2273037,1
gene_3550075,1
gene_4613705,1
gene_4267782,1
gene_3163936,1
gene_4222109,1
gene_2812745,1
gene_4574406,1
gene_2703196,1
gene_4446176,1
gene_4441527,1
gene_2823904,1
gene_3686763,1
gene_4174944,1
gene_4086588,1
gene_2940036,1
gene_4619351,1
gene_4208175,1
gene_3582668,1
gene_4357407,1
gene_3979272,1
gene_4302463,1
gene_4290491,1
gene_3760225,1
gene_4149552,1
gene_4084922,1
gene_2965559,1
gene_3045369,1
gene_3932257,1
gene_4286474,1
gene_4256261,1
gene_3262785,1
gene_1707590,1
gene_3106860,1
gene_4397310,1
gene_2952177,1
gene_3786839,1
gene_3154012,1
gene_4395941,1
DSM22607_11_GL0346411,1
gene_4061435,1
gene_3870387,1
gene_3238932,1
gene_3791526,1
gene_3484708,1
gene_4349173,1
gene_3252157,1
gene_3851850,1
gene_3328673,1
gene_3668048,1
gene_3741202,1
gene_4494348,1
gene_4209766,1
gene_3946678,1
gene_2759590,1
gene_3969860,1
gene_3283916,1
gene_3146196,1
gene_4232323,1
gene_2271805,1
gene_4223644,1
gene_2314114,1
gene_3552609,1
gene_4198818,1
gene_4415600,1
gene_3438400,1
gene_2996837,1
gene_2159237,1
gene_3172272,1
gene_3685927,1
gene_2772959,1
gene_4092944,1
gene_3633292,1
gene_4172925,1
gene_3980593,1
gene_2987824,1
gene_3168293,1
gene_2895432,1
gene_4321667,1
gene_4029151,1
gene_3717321,1
gene_3269760,1
gene_4135492,1
gene_3125743,1
gene_3378210,1
gene_2844793,1
gene_4335078,1
gene_4407291,1
gene_4035569,1
gene_3430386,1
gene_3328982,1
gene_4044611,1
gene_4081242,1
gene_3157195,1
gene_3874195,1
gene_3740880,1
gene_4147839,1
gene_3441505,1
gene_2722014,1
gene_3197314,1
gene_3730109,1
gene_3731931,1
gene_2013186,1
gene_3572098,1
gene_3257783,1
gene_4487425,1
gene_4000238,1
gene_4554380,1
gene_4392108,1
gene_2928083,1
gene_3967585,1
gene_2034806,1
gene_2750123,1
gene_3569340,1
gene_4289004,1
gene_4615195,1
gene_4290552,1
gene_3830395,1
gene_3621470,1
gene_2310640,1
gene_3104736,1
gene_2577346,1
gene_2987696,1
gene_4124778,1
gene_4047737,1
gene_2774960,1
gene_4043489,1
gene_3655657,1
gene_3729070,1
gene_3785073,1
gene_2217534,1
gene_4354743,1
gene_3030244,1
gene_2893077,1
gene_4288690,1
gene_3650384,1
gene_4115553,1
gene_2184760,1
gene_3588958,1
gene_2183819,1
gene_3930127,1
gene_4173401,1
gene_3722312,1
gene_2827650,1
gene_3969774,1
gene_3873365,1
gene_3161537,1
gene_2597410,1
gene_3180809,1
gene_3862519,1
gene_3790994,1
gene_3715416,1
gene_2809858,1
gene_2506478,1
gene_4047865,1
gene_1926132,1
gene_3676541,1
gene_4024737,1
gene_4386455,1
gene_2812593,1
gene_4089726,1
gene_4363707,1
gene_2916654,1
gene_4287114,1
gene_2702521,1
gene_2989290,1
gene_3523896,1
gene_4423796,1
gene_2243998,1
gene_3349118,1
gene_3744416,1
gene_2439996,1
gene_3378717,1
gene_3749576,1
gene_3300570,1
gene_4441638,1
gene_2953151,1
gene_2659349,1
gene_3238312,1
gene_2677152,1
gene_3727507,1
gene_3318247,1
gene_4571242,1
gene_4147315,1
gene_4130321,1
gene_4531096,1
gene_4337695,1
gene_3853684,1
gene_2445717,1
gene_3955824,1
gene_3283783,1
gene_3339649,1
gene_2322719,1
gene_3389274,1
gene_4163234,1
gene_2112917,1
gene_2545846,1
gene_3160298,1
gene_3964681,1
gene_2527660,1
gene_4306911,1
gene_3423988,1
gene_3431957,1
gene_4319514,1
gene_3381473,1
gene_4047913,1
gene_1655134,1
gene_3800030,1
gene_3562379,1
gene_4597909,1
gene_1629379,1
gene_1870983,1
gene_2957865,1
gene_3120043,1
gene_3691504,1
gene_3641890,1
gene_3949274,1
gene_4323661,1
gene_3475191,1
gene_3905657,1
gene_4422745,1
gene_3883187,1
gene_4536544,1
gene_4108483,1
gene_2860656,1
gene_2637480,1
gene_3504091,1
gene_2651801,1
gene_4009868,1
gene_2457238,1
gene_3870209,1
gene_3934622,1
gene_4192031,1
gene_4119158,1
gene_3565637,1
gene_3739388,1
gene_3647709,1
gene_1927374,1
gene_4523488,1
gene_4033282,1
gene_2090151,1
gene_3895205,1
gene_4379697,1
gene_3452027,1
gene_2718533,1
gene_4558171,1
gene_1666203,1
gene_3830431,1
gene_3285904,1
gene_3567632,1
gene_3756125,1
gene_3114999,1
gene_3337505,1
gene_3440091,1
gene_3549155,1
gene_3604029,1
gene_3274722,1
gene_2971721,1
gene_3249820,1
gene_3361847,1
gene_4160990,1
gene_4264330,1
gene_2185755,1
gene_2709574,1
gene_3082203,1
gene_4047012,1
gene_4521129,1
gene_4350815,1
gene_2484933,1
gene_3113227,1
gene_3243697,1
gene_3832015,1
gene_3247858,1
gene_3249046,1
gene_3239903,1
gene_3608109,1
gene_1944586,1
gene_3315211,1
gene_3931845,1
gene_3196341,1
gene_3426963,1
gene_4476323,1
gene_3672137,1
gene_3112019,1
gene_2951897,1
gene_3984351,1
gene_2141345,1
gene_3495957,1
gene_3772255,1
gene_2303279,1
gene_3153403,1
gene_4252411,1
gene_4093933,1
gene_3850144,1
gene_3579276,1
gene_3532313,1
gene_4161156,1
gene_4626055,1
gene_2679495,1
gene_4242380,1
gene_3249904,1
gene_3850350,1
gene_2959834,1
gene_3486310,1
gene_3223548,1
gene_4084255,1
gene_3607949,1
gene_3576211,1
gene_4450967,1
gene_3413681,1
gene_2718484,1
gene_3092515,1
gene_2587374,1
gene_4092365,1
gene_4142754,1
gene_4310717,1
gene_2467400,1
gene_3932961,1
gene_3762397,1
gene_4166730,1
gene_4175564,1
gene_2473760,1
gene_3068058,1
gene_4427125,1
gene_2889052,1
gene_4467784,1
gene_4629405,1
gene_4608206,1
gene_3473477,1
gene_3081919,1
gene_3599651,1
gene_4444617,1
gene_3539301,1
gene_4200475,1
gene_4139492,1
gene_4354533,1
gene_4319032,1
gene_3285098,1
gene_3417095,1
gene_4310495,1
gene_4147312,1
gene_4582309,1
gene_2644814,1
gene_3658388,1
gene_4418914,1
gene_2958242,1
gene_2988608,1
gene_4430936,1
gene_2784502,1
gene_2065345,1
gene_3606547,1
gene_3966411,1
gene_3489200,1
gene_2720314,1
gene_4494865,1
gene_3385985,1
gene_3385236,1
gene_3864042,1
gene_2223424,1
gene_2303278,1
gene_3190290,1
gene_4376002,1
gene_3185436,1
gene_2580368,1
gene_4333158,1
gene_4317074,1
gene_2022449,1
gene_4127855,1
gene_4584491,1
gene_3392615,1
gene_2979004,1
gene_3060641,1
gene_2796520,1
gene_3194273,1
gene_3491550,1
gene_2936332,1
gene_3554027,1
gene_3748471,1
gene_3006549,1
gene_4602709,1
gene_4048738,1
gene_3910473,1
gene_4140572,1
gene_2606535,1
gene_4639142,1
gene_3261637,1
gene_2610481,1
gene_3610672,1
gene_4247798,1
gene_3814563,1
gene_3065549,1
gene_4401138,1
gene_2532337,1
gene_2474012,1
gene_3262308,1
gene_2272071,1
gene_4435253,1
gene_4277576,1
gene_3822031,1
gene_3011416,1
gene_4638614,1
gene_3695254,1
gene_2704950,1
gene_3188915,1
gene_3519880,1
gene_4138523,1
gene_3946284,1
gene_3111498,1
gene_4463338,1
gene_4233444,1
gene_4107375,1
gene_3632176,1
gene_4369392,1
gene_3358259,1
gene_3355807,1
gene_1915195,1
gene_3971795,1
gene_4311507,1
gene_2461496,1
gene_3727786,1
gene_4345792,1
gene_3439988,1
gene_4611355,1
gene_3909101,1
gene_4339014,1
gene_4123691,1
gene_2514741,1
gene_4152468,1
gene_2739112,1
gene_4388453,1
gene_2514967,1
gene_2269003,1
gene_2639848,1
gene_4152377,1
gene_2977168,1
gene_4097542,1
gene_4494226,1
gene_4068405,1
gene_2386508,1
gene_2746823,1
gene_4028851,1
gene_3160119,1
gene_4385806,1
gene_3886957,1
gene_3671830,1
gene_3617053,1
gene_2994652,1
gene_4141638,1
gene_3797153,1
gene_3348956,1
gene_3499952,1
gene_3533790,1
gene_3146096,1
gene_3109877,1
gene_4499891,1
gene_3772726,1
gene_3470808,1
gene_4259916,1
gene_3853941,1
gene_2846597,1
gene_2928624,1
gene_2456285,1
gene_3793644,1
gene_3121031,1
gene_2573430,1
gene_3985033,1
gene_3432386,1
gene_3464351,1
gene_2954310,1
gene_3943246,1
gene_2436527,1
gene_3967603,1
gene_4080054,1
gene_2506254,1
gene_3566265,1
gene_2918387,1
gene_4637679,1
gene_3292385,1
gene_2576815,1
gene_3010539,1
gene_2590789,1
gene_2446506,1
gene_3186103,1
gene_4399467,1
gene_2610479,1
gene_2651800,1
gene_4436656,1
gene_2961184,1
gene_2747822,1
gene_4256110,1
gene_3638289,1
gene_4051167,1
gene_2539534,1
gene_3779594,1
gene_3026836,1
gene_3928457,1
gene_4481388,1
gene_2863265,1
gene_3628742,1
gene_4427966,1
gene_4181845,1
gene_4314640,1
gene_4424439,1
gene_4334456,1
gene_4484701,1
gene_3024558,1
gene_3645932,1
gene_2914135,1
gene_4388905,1
gene_4412163,1
gene_3725710,1
gene_4146318,1
gene_3179809,1
gene_3176187,1
gene_2416810,1
gene_3346307,1
gene_4395567,1
gene_3540337,1
gene_3250875,1
gene_2475996,1
gene_3647392,1
gene_3693506,1
gene_1950209,1
gene_3888722,1
gene_2437563,1
gene_2427258,1
gene_3632495,1
gene_3990168,1
gene_2707405,1
gene_4197612,1
gene_4320406,1
gene_3293272,1
gene_2247425,1
gene_3503410,1
gene_2808328,1
gene_4443067,1
gene_4096357,1
gene_4319126,1
gene_2921892,1
gene_3884867,1
gene_3104879,1
gene_3962770,1
gene_4331379,1
gene_3381508,1
gene_3763304,1
gene_4334674,1
gene_4223366,1
gene_4582625,1
gene_3279834,1
gene_3116428,1
gene_2080942,1
gene_2673224,1
gene_3228441,1
gene_4257456,1
gene_3793196,1
gene_3998892,1
gene_3516536,1
gene_3300520,1
gene_3625668,1
gene_3675001,1
gene_3336400,1
gene_4197899,1
gene_2966781,1
gene_3493812,1
gene_4592789,1
gene_4240928,1
gene_3286936,1
gene_2252627,1
gene_3334382,1
gene_3459040,1
gene_4295367,1
gene_4218178,1
gene_3814883,1
gene_2622930,1
gene_2951653,1
gene_1905767,1
gene_3604802,1
gene_4329196,1
gene_3333548,1
gene_2710276,1
gene_3059118,1
gene_2314946,1
gene_3143067,1
gene_4306665,1
gene_3537859,1
gene_4003539,1
gene_3505019,1
gene_2678373,1
gene_4055527,1
gene_4516826,1
gene_3438113,1
gene_4531611,1
gene_4250643,1
gene_3202333,1
gene_4103630,1
gene_4374866,1
gene_3338116,1
gene_4633900,1
gene_2399419,1
gene_3751453,1
gene_4355712,1
gene_2712335,1
gene_2841299,1
gene_3525996,1
gene_2864009,1
gene_2989554,1
gene_4298882,1
gene_3847675,1
gene_2565364,1
gene_3288590,1
gene_3229402,1
gene_4233090,1
gene_3617474,1
gene_2601886,1
gene_4264727,1
gene_3086579,1
gene_3625416,1
gene_2852520,1
gene_2907936,1
gene_3410766,1
gene_4241582,1
gene_3300935,1
gene_4401639,1
gene_3385202,1
gene_4204014,1
gene_3689922,1
gene_3124292,1
gene_4590837,1
gene_3289208,1
gene_4127918,1
gene_2763691,1
gene_4395328,1
gene_2231398,1
gene_3456848,1
gene_3550051,1
gene_2947389,1
gene_3833923,1
gene_4309777,1
gene_2657494,1
gene_4373021,1
gene_3705149,1
gene_3541927,1
gene_3568330,1
gene_4186449,1
gene_3314817,1
gene_3501668,1
gene_3274242,1
gene_3773265,1
gene_3050086,1
gene_4497739,1
gene_2864335,1
gene_2856985,1
gene_3435342,1
gene_4175051,1
gene_3785009,1
gene_2783518,1
gene_4372052,1
gene_3813826,1
gene_4612180,1
gene_3543901,1
gene_4294273,1
gene_4024215,1
gene_3702531,1
gene_4019275,1
gene_4546862,1
gene_2461298,1
gene_3543472,1
gene_4097822,1
gene_4623635,1
gene_3556048,1
gene_3870281,1
gene_3506865,1
gene_4523686,1
gene_4031869,1
gene_2422939,1
gene_4104805,1
gene_4449015,1
gene_2384167,1
gene_4476322,1
gene_3173851,1
gene_3817244,1
gene_3900977,1
gene_2387484,1
gene_3314362,1
gene_3132637,1
gene_3351534,1
gene_3375406,1
gene_3033055,1
gene_3671880,1
gene_4448441,1
gene_2903626,1
gene_2628803,1
gene_3449134,1
gene_3070541,1
gene_3696307,1
gene_2724216,1
gene_2889933,1
gene_4534741,1
gene_2553076,1
gene_3867694,1
gene_3873149,1
gene_4034779,1
gene_2312857,1
gene_3116557,1
gene_4250566,1
gene_3374408,1
gene_3499212,1
gene_3268870,1
gene_3741100,1
gene_2107364,1
gene_4254769,1
gene_2867470,1
gene_3818104,1
gene_4589553,1
gene_4162132,1
gene_2478873,1
gene_3123708,1
gene_3751486,1
gene_3553351,1
gene_3217379,1
gene_2305259,1
gene_2376876,1
gene_4023933,1
gene_4330853,1
gene_3719184,1
gene_4587604,1
gene_2125851,1
gene_4459139,1
gene_4430833,1
gene_2490023,1
gene_3222739,1
gene_3698822,1
gene_4282073,1
gene_4082273,1
gene_2930792,1
gene_4079102,1
gene_4401160,1
gene_4316848,1
gene_2107008,1
gene_3263388,1
gene_4553078,1
gene_3743416,1
gene_3788312,1
gene_3532021,1
gene_3240977,1
gene_2754661,1
gene_4211133,1
gene_2382659,1
gene_3940821,1
gene_4561055,1
gene_4400493,1
gene_4005859,1
gene_3998585,1
gene_4139176,1
gene_3337686,1
gene_3654995,1
gene_3930792,1
gene_3104738,1
gene_3276892,1
gene_4295531,1
gene_3692750,1
gene_4348456,1
gene_2914438,1
gene_3852623,1
gene_3562768,1
gene_3611799,1
gene_2470138,1
gene_4501861,1
gene_2471389,1
gene_2594365,1
gene_4449236,1
gene_1844985,1
gene_4453361,1
gene_4615949,1
gene_2199143,1
gene_2118830,1
gene_3498347,1
gene_2858965,1
gene_3347781,1
gene_3959205,1
gene_3235915,1
gene_3948950,1
gene_2749974,1
gene_3760861,1
gene_3286969,1
gene_3503396,1
gene_2975192,1
gene_3260992,1
gene_3070346,1
gene_4104715,1
gene_2916509,1
gene_2751827,1
gene_4638488,1
gene_3719438,1
gene_3867011,1
gene_3678319,1
gene_3459481,1
gene_3310300,1
gene_3351613,1
gene_2574004,1
gene_3440619,1
gene_3289950,1
gene_3804647,1
gene_4202190,1
gene_3202811,1
gene_3918431,1
gene_3666467,1
gene_2202889,1
gene_4294531,1
gene_4615951,1
gene_3508873,1
gene_3358571,1
gene_1915035,1
gene_2958577,1
gene_4609630,1
gene_4179455,1
gene_2432072,1
gene_3434016,1
gene_4565669,1
gene_2888387,1
gene_2903628,1
gene_3710894,1
gene_3627316,1
gene_3165099,1
gene_3523046,1
gene_4413973,1
gene_3190169,1
gene_2142717,1
gene_4635364,1
gene_3041078,1
gene_3752378,1
gene_3921092,1
gene_3609435,1
gene_4184164,1
gene_3520037,1
gene_4011885,1
gene_1990936,1
gene_3259405,1
gene_3874071,1
gene_2102492,1
gene_4447734,1
gene_3998531,1
gene_3880809,1
gene_4077316,1
gene_3568176,1
gene_3395242,1
gene_1801974,1
gene_4145279,1
gene_3866067,1
gene_2310639,1
gene_3576105,1
gene_3557242,1
gene_3877405,1
gene_4164156,1
gene_2931387,1
gene_4261548,1
gene_3849901,1
gene_3980888,1
gene_2326516,1
gene_4283676,1
gene_2916265,1
gene_1912174,1
gene_3320544,1
gene_2394554,1
gene_4476989,1
gene_3649962,1
gene_3314363,1
gene_2638469,1
gene_3752322,1
gene_3260375,1
gene_2800362,1
gene_3413256,1
gene_2725004,1
gene_2558267,1
gene_3570208,1
gene_3318754,1
gene_2786509,1
gene_3328782,1
gene_3880131,1
gene_4554013,1
gene_4607492,1
gene_3727164,1
gene_4480253,1
gene_3984962,1
gene_2959336,1
gene_4325470,1
gene_4197221,1
gene_4246766,1
gene_3584918,1
gene_3483099,1
gene_3184286,1
gene_2852058,1
gene_4185093,1
gene_3498664,1
gene_3761240,1
gene_4237176,1
gene_2747457,1
gene_3569402,1
gene_4150234,1
gene_4020299,1
gene_4392521,1
gene_3392540,1
gene_4631227,1
gene_2930444,1
gene_2284974,1
gene_4018743,1
gene_4479676,1
gene_4368643,1
gene_2329432,1
gene_4529873,1
gene_4128914,1
gene_4376416,1
gene_4214981,1
gene_3785078,1
gene_3859665,1
gene_4206088,1
gene_3657364,1
gene_3026211,1
gene_3666642,1
gene_4514930,1
gene_2802659,1
gene_4281347,1
gene_3355707,1
gene_4600134,1
gene_4081209,1
gene_3274177,1
gene_2753171,1
gene_4223987,1
gene_2973840,1
gene_3190825,1
gene_3308570,1
gene_2893539,1
gene_4547852,1
gene_4304226,1
gene_4539970,1
gene_3741067,1
gene_2822811,1
gene_3324962,1
gene_3924021,1
gene_1989698,1
gene_3059473,1
gene_3140958,1
gene_3793115,1
gene_2576648,1
gene_2565543,1
gene_3992288,1
gene_4466601,1
gene_4234878,1
gene_2493173,1
gene_1728245,1
gene_2740974,1
gene_2613222,1
gene_4052289,1
gene_4431454,1
gene_4252496,1
gene_2733505,1
gene_3294603,1
gene_2360055,1
gene_4373176,1
gene_3685630,1
gene_4256332,1
gene_2583137,1
gene_4331762,1
gene_2848236,1
gene_4468492,1
gene_4579352,1
gene_4442579,1
gene_4532945,1
gene_3037449,1
gene_3462188,1
gene_2740174,1
gene_3353272,1
gene_3559314,1
gene_3651399,1
gene_3240093,1
gene_4039338,1
gene_3590109,1
gene_3049283,1
gene_2881061,1
gene_4525538,1
gene_3286246,1
gene_2223465,1
gene_4607671,1
gene_2742657,1
gene_3995704,1
gene_2566213,1
gene_2294742,1
gene_4484081,1
gene_3742908,1
gene_3760522,1
gene_4406829,1
gene_2072558,1
gene_3497276,1
gene_3280538,1
gene_3558337,1
gene_2362825,1
gene_2783496,1
gene_4267684,1
gene_3645975,1
gene_3884255,1
gene_4196270,1
gene_3907667,1
gene_3405366,1
gene_4321032,1
gene_4608337,1
gene_3820510,1
gene_3488904,1
gene_2724322,1
gene_2065596,1
gene_3350697,1
gene_3011564,1
gene_3532155,1
gene_4626952,1
gene_4563662,1
gene_3489270,1
gene_3939909,1
gene_3144429,1
gene_2885956,1
gene_2742752,1
gene_3555630,1
gene_3383696,1
gene_2458682,1
gene_3547472,1
gene_2675849,1
gene_2948866,1
gene_4516311,1
gene_3831456,1
gene_2300671,1
gene_4364561,1
gene_3855292,1
gene_3335980,1
gene_2714962,1
gene_3911526,1
gene_3393365,1
gene_3800020,1
gene_2023458,1
gene_4330828,1
gene_2846848,1
gene_1802186,1
gene_2947799,1
gene_3164067,1
gene_2279152,1
gene_4147824,1
gene_3715987,1
gene_2050339,1
gene_3292010,1
gene_1567491,1
gene_2722246,1
gene_2500252,1
gene_3375200,1
gene_2635209,1
gene_2142237,1
gene_4558848,1
gene_2916448,1
gene_4602014,1
gene_2615614,1
gene_2872510,1
gene_3976410,1
gene_1844024,1
gene_4528714,1
gene_3361377,1
gene_4253507,1
gene_3511480,1
gene_4392060,1
gene_4456438,1
gene_2634696,1
gene_3320562,1
gene_4553435,1
gene_3597180,1
gene_4252553,1
gene_2585569,1
gene_4076363,1
gene_3675244,1
gene_3477980,1
gene_3405925,1
gene_4639025,1
gene_3897226,1
gene_4006411,1
gene_3288087,1
gene_3426540,1
gene_2855064,1
gene_3030515,1
gene_2469667,1
gene_3840708,1
gene_4097018,1
gene_4561421,1
gene_4223788,1
gene_4195191,1
gene_3810044,1
gene_3007083,1
gene_4008158,1
gene_3929565,1
gene_3976281,1
gene_2135388,1
gene_3060249,1
gene_4170323,1
gene_3120398,1
gene_3277482,1
gene_4016916,1
gene_2738495,1
gene_3985361,1
gene_4554748,1
gene_2284852,1
gene_3953628,1
gene_4271788,1
gene_2501898,1
gene_2747532,1
gene_3101389,1
gene_3044087,1
gene_4376254,1
gene_3804318,1
gene_4218839,1
gene_2565834,1
gene_3744276,1
gene_3141179,1
gene_3011480,1
gene_3562973,1
gene_3681362,1
gene_3347057,1
gene_4415300,1
gene_3332789,1
gene_4160716,1
gene_4232203,1
gene_2671280,1
gene_4091231,1
gene_3540086,1
gene_3801840,1
gene_3531509,1
gene_3313926,1
gene_3802785,1
gene_3557556,1
gene_2034029,1
gene_3869978,1
gene_3169642,1
gene_3372922,1
gene_3864229,1
gene_4350344,1
gene_3630222,1
gene_4017266,1
gene_4062376,1
gene_4342578,1
