gene,postFMT_4_duodenum
gene_4542634,137
gene_3581831,137
gene_3941151,137
gene_4626786,137
gene_4472618,137
gene_2938173,137
gene_3155447,137
gene_4009134,137
gene_3519215,137
gene_3278830,137
gene_3012548,137
gene_2915184,137
gene_2914517,137
gene_3959762,137
gene_4004278,137
gene_1733812,137
gene_3995934,137
gene_3578950,137
gene_4224349,137
gene_2735627,137
gene_2610413,137
gene_2423487,137
gene_3991109,137
gene_4507528,137
gene_2458665,137
gene_4590033,137
gene_4478004,137
gene_4318888,137
gene_3705167,137
gene_4298485,137
gene_4403277,137
gene_2474066,137
gene_4111716,137
gene_4623060,137
gene_3937057,136
gene_2571941,136
gene_4336169,136
gene_3843079,136
gene_3066948,136
gene_4255235,136
gene_3406803,136
gene_3774645,136
gene_4637027,136
gene_3466888,136
gene_2799426,136
gene_4621089,136
gene_4111948,136
gene_4143696,136
gene_2980109,136
gene_3145740,136
gene_3358258,136
gene_4631654,136
gene_4519530,136
gene_4113611,136
gene_3488590,136
gene_2989550,136
gene_2492414,136
gene_2427513,136
gene_3810986,136
gene_3682100,136
gene_3199177,136
gene_2791432,136
gene_3385934,136
gene_2151493,136
gene_4362564,136
gene_3180945,136
gene_2281167,136
gene_3474540,136
gene_3669318,136
gene_4381453,136
gene_3501108,136
gene_3860919,136
gene_2538516,136
gene_4185835,136
gene_4414616,136
gene_3063906,136
gene_3445510,136
gene_3857731,136
gene_4275076,136
gene_3583965,136
gene_2894033,136
gene_3306252,136
gene_3402287,136
gene_4456445,136
gene_3491916,136
gene_3116217,136
gene_4372815,136
gene_4061496,136
gene_2961479,136
gene_3027405,136
gene_2922707,136
gene_3313764,136
gene_2832383,136
gene_2755039,136
gene_3284104,136
gene_4139902,136
gene_3329477,136
gene_4358792,136
gene_3954503,136
gene_4405070,136
gene_4457104,136
gene_3327288,136
gene_2580868,136
gene_2618376,136
gene_3697973,136
gene_4466301,136
gene_4343735,136
gene_4496085,136
gene_3719081,136
gene_3977478,136
gene_2590402,136
gene_2566500,136
gene_3700401,136
gene_4586808,136
gene_4362734,136
gene_4461515,136
gene_3707666,136
gene_3173685,136
gene_3194952,135
gene_4484340,135
gene_4285135,135
gene_3649310,135
gene_2553075,135
gene_4092392,135
gene_4576092,135
gene_4527960,135
gene_3894455,135
gene_3478703,135
gene_3644084,135
gene_4180320,135
gene_4244660,135
gene_3782100,135
gene_4457345,135
gene_4294951,135
gene_4416580,135
gene_4167153,135
gene_3288702,135
gene_3559609,135
gene_4618039,135
gene_3883167,135
gene_4215109,135
gene_4290279,135
gene_3824395,135
gene_4227203,135
gene_4378563,135
gene_4370525,135
gene_4557466,135
gene_3362478,135
gene_3203993,135
gene_4028718,135
gene_3803190,135
gene_3994347,135
gene_4391398,135
gene_2357264,135
gene_3227558,135
gene_4064957,135
gene_4581780,135
gene_3130603,135
gene_4479277,135
gene_3168661,135
gene_3938921,135
gene_3887055,135
gene_2562041,135
gene_2847263,135
gene_3017179,135
gene_3656071,135
gene_3825874,135
gene_2827160,135
gene_4276815,135
gene_3748561,135
gene_3816612,135
gene_4383983,135
gene_3938063,135
gene_3803987,135
gene_3672156,135
gene_4148492,135
gene_3440399,135
gene_3469657,135
gene_2106668,135
gene_2673994,135
gene_3960465,135
gene_4485720,135
gene_4421509,135
gene_3084716,135
gene_4254528,135
gene_3116857,135
gene_3993732,135
gene_4190811,135
gene_3248396,135
gene_2523785,135
gene_3539102,135
gene_3892441,135
gene_4367286,135
gene_3308484,135
gene_4261394,135
gene_4249004,135
gene_3456155,135
gene_3153777,135
gene_3087020,135
gene_3822879,135
gene_4273786,135
gene_4162284,135
gene_2758404,135
gene_4161738,135
gene_4401023,135
gene_4388663,135
gene_4372154,135
gene_4485328,135
gene_4626948,135
gene_3906612,135
gene_3162368,135
gene_4116106,135
gene_4392413,135
gene_3940955,135
gene_4251923,135
gene_3624974,135
gene_2612122,135
gene_4629779,134
gene_4387227,134
gene_3678231,134
gene_3864537,134
gene_2699727,134
gene_4045642,134
gene_3545937,134
gene_4047304,134
gene_3239955,134
gene_3722439,134
gene_2590625,134
gene_2977678,134
gene_2937484,134
gene_2817328,134
gene_4361359,134
gene_3803878,134
gene_3665999,134
gene_3148004,134
gene_2909527,134
gene_3074481,134
gene_4159062,134
gene_3877231,134
gene_2990042,134
gene_4575329,134
gene_4492290,134
gene_2906219,134
gene_2852605,134
gene_3588997,134
gene_4366428,134
gene_3942549,134
gene_3680431,134
gene_2451754,134
gene_3397535,134
gene_4610162,134
gene_2543693,134
gene_2539012,134
gene_4341938,134
gene_4313837,134
gene_4559336,134
gene_3413237,134
gene_4267944,134
gene_3409164,134
gene_3642979,134
gene_4431735,134
gene_3342787,134
gene_3379987,134
gene_3787109,134
gene_4051894,134
gene_3516152,134
gene_3600800,134
gene_2808841,134
gene_4512185,134
gene_4218660,134
gene_4365363,134
gene_3166125,134
gene_3841533,134
gene_4126990,134
gene_4524083,134
gene_3097576,134
gene_3699208,134
gene_3169740,134
gene_2990674,134
gene_3625343,134
gene_3349738,134
gene_4312610,134
gene_2573387,134
gene_4238892,134
gene_3567654,134
gene_4109734,134
gene_3500366,134
gene_3158092,134
gene_3570533,134
gene_4597264,134
gene_3379469,134
gene_3877736,134
gene_2938174,134
gene_3511904,134
gene_4180893,134
gene_4083678,134
gene_3998947,134
gene_2882241,134
gene_4537793,134
gene_4590115,134
gene_3152402,134
gene_3638224,134
gene_3442492,134
gene_4439748,134
gene_4092824,134
gene_3070218,134
gene_4105961,134
gene_4444882,134
gene_4323144,133
gene_4184888,133
gene_4211809,133
gene_4379813,133
gene_4063913,133
gene_4443823,133
gene_3676775,133
gene_3972282,133
gene_2903181,133
gene_3273140,133
gene_3841333,133
gene_4110589,133
gene_3794599,133
gene_4573895,133
gene_4447732,133
gene_4324637,133
gene_3405659,133
gene_3634379,133
gene_2770808,133
gene_3944115,133
gene_4593457,133
gene_3234166,133
gene_3369520,133
gene_4448662,133
gene_3726186,133
gene_3987232,133
gene_4235917,133
gene_3370519,133
gene_3098341,133
gene_1899897,133
gene_4535334,133
gene_3784557,133
gene_3536350,133
gene_2855527,133
gene_1988701,133
gene_4614897,133
gene_2840242,133
gene_4112760,133
gene_3917767,133
gene_4263486,133
gene_4549700,133
gene_3419148,133
gene_2666992,133
gene_4505268,133
gene_2513612,133
gene_4498149,133
gene_3186897,133
gene_3380393,133
gene_4114599,133
gene_4377616,133
gene_4114009,133
gene_2894821,133
gene_4054325,133
gene_3282879,133
gene_4053256,133
gene_4633230,133
gene_4477840,133
gene_4140111,133
gene_3823789,133
gene_3365830,133
gene_4059848,133
gene_4151521,133
gene_4192820,133
gene_3479065,133
gene_4467942,133
gene_3204642,133
gene_3926162,133
gene_4190768,133
gene_4316364,133
gene_3346408,133
gene_3503866,133
gene_3207069,133
gene_3762615,133
gene_3149932,133
gene_4544407,133
gene_2991446,133
gene_3098411,133
gene_3706767,133
gene_1627915,133
gene_4231491,133
gene_3622494,133
gene_3744313,133
gene_4164649,133
gene_2866580,133
gene_2077213,133
gene_2905183,133
gene_3685121,133
gene_3529301,132
gene_4034422,132
gene_3076803,132
gene_2873435,132
gene_3290070,132
gene_4340119,132
gene_3048390,132
gene_4403450,132
gene_3580217,132
gene_2237744,132
gene_4372665,132
gene_4432511,132
gene_4503360,132
gene_3908447,132
gene_3454710,132
gene_2829152,132
gene_4184651,132
gene_3196406,132
gene_4611380,132
gene_3163038,132
gene_3105757,132
gene_3465591,132
gene_4546648,132
gene_3300702,132
gene_3694946,132
gene_3912424,132
gene_3609386,132
gene_2427274,132
gene_3514788,132
gene_3830321,132
gene_2618496,132
gene_4517259,132
gene_2909697,132
gene_3916539,132
gene_3289528,132
gene_3621467,132
gene_3887456,132
gene_3337164,132
gene_2637266,132
gene_3143975,132
gene_3166177,132
gene_3804481,132
gene_2513901,132
gene_3110423,132
gene_3960301,132
gene_3081961,132
gene_3768632,132
gene_3077378,132
gene_3913306,132
gene_2664507,132
gene_4132734,132
gene_2682363,132
gene_4419905,132
gene_4576614,132
gene_4464229,132
gene_3878750,132
gene_4106765,132
gene_3333169,132
gene_2398635,132
gene_4058204,132
gene_3203424,132
gene_4400168,132
gene_3610192,132
gene_3998829,132
gene_4572832,132
gene_3949941,132
gene_4320307,132
gene_3838390,132
gene_4412192,132
gene_2955215,132
gene_2522075,132
gene_4118736,132
gene_3575391,132
gene_3448439,132
gene_3138650,132
gene_2769485,132
gene_4179897,132
gene_4113057,132
gene_2933307,132
gene_4480977,132
gene_3718894,132
gene_3784789,132
gene_3203115,132
gene_3152765,132
gene_2699166,132
gene_3527816,132
gene_3464365,132
gene_3600812,132
gene_2795328,132
gene_3060974,132
gene_3873611,132
gene_2595488,132
gene_4157071,132
gene_3232850,132
gene_3550408,132
gene_2188955,131
gene_4119695,131
gene_3857347,131
gene_4188762,131
gene_3300268,131
gene_3985323,131
gene_3899011,131
gene_3468812,131
gene_4233886,131
gene_4309228,131
gene_4504553,131
gene_3132780,131
gene_4576160,131
gene_4444122,131
gene_4302378,131
gene_4324733,131
gene_2945248,131
gene_2829843,131
gene_4537057,131
gene_4055501,131
gene_3957796,131
gene_2425628,131
gene_4226064,131
gene_4143093,131
gene_3957890,131
gene_2682740,131
gene_4577811,131
gene_2053282,131
gene_4354146,131
gene_4277792,131
gene_4026026,131
gene_3381109,131
gene_3605017,131
gene_3231645,131
gene_3117868,131
gene_2832909,131
gene_2970268,131
gene_4238874,131
gene_3084576,131
gene_4110435,131
gene_2539596,131
gene_3646691,131
gene_3926551,131
gene_3402568,131
gene_3186562,131
gene_3990119,131
gene_3089362,131
gene_3662003,131
gene_2651836,131
gene_3784606,131
gene_3714260,131
gene_3569639,131
gene_4144495,131
gene_3162650,131
gene_4418391,131
gene_3837320,131
gene_3243751,131
gene_2751543,131
gene_4527689,131
gene_4599142,131
gene_4502572,131
gene_4301140,131
gene_3960302,131
gene_3221261,131
gene_4557111,131
gene_2854235,131
gene_2869999,131
gene_4363776,131
gene_4267375,131
gene_3738713,131
gene_3439029,131
gene_4538281,131
gene_2664449,131
gene_3397738,131
gene_3957763,131
gene_3697323,131
gene_4267125,131
gene_3950590,131
gene_2876567,131
gene_3079510,131
gene_4454320,131
gene_3893843,131
gene_2773358,131
gene_3700546,131
gene_3477548,131
gene_2464361,131
gene_3605775,131
gene_2599067,131
gene_4618349,131
gene_4397937,131
gene_3449879,131
gene_3850216,131
gene_4032187,131
gene_4230736,131
gene_4382111,131
gene_3707342,131
gene_3532725,131
gene_2317911,131
gene_4384895,131
gene_2673180,131
gene_4260857,130
gene_3190555,130
gene_3891591,130
gene_4029175,130
gene_4256623,130
gene_3856365,130
gene_4357190,130
gene_3412381,130
gene_3716584,130
gene_2618462,130
gene_3689075,130
gene_3433642,130
gene_4123618,130
gene_3034368,130
gene_4314893,130
gene_3794273,130
gene_2596958,130
gene_3907602,130
gene_3451473,130
gene_3345842,130
gene_4082173,130
gene_3815666,130
gene_3414023,130
gene_2939985,130
gene_3964289,130
gene_3575870,130
gene_4310598,130
gene_3626380,130
gene_2704594,130
gene_2337639,130
gene_4052062,130
gene_4121521,130
gene_2743965,130
gene_1940857,130
gene_2808249,130
gene_4017183,130
gene_4061333,130
gene_4200666,130
gene_4286349,130
gene_3370461,130
gene_1859233,130
gene_4123030,130
gene_3912816,130
gene_4304264,130
gene_3290207,130
gene_3535425,130
gene_2899853,130
gene_4118066,130
gene_2703456,130
gene_3644343,130
gene_3984196,130
gene_4554734,130
gene_4335431,130
gene_4411591,130
gene_4569547,130
gene_3983734,130
gene_3630596,130
gene_4587166,130
gene_3667418,130
gene_3994524,130
gene_4189008,130
gene_4138042,130
gene_3691903,130
gene_2715566,130
gene_3150722,130
gene_4626054,130
gene_3064336,130
gene_4580604,130
gene_4078731,130
gene_4102787,130
gene_3534598,130
gene_4414052,130
gene_4519341,130
gene_3889671,130
gene_4357484,130
gene_4494251,130
gene_2873074,130
gene_2124086,130
gene_4480564,130
gene_4095957,130
gene_3581449,130
gene_3800181,130
gene_4382851,130
gene_2911690,130
gene_3745683,130
gene_2685152,130
gene_4337473,130
gene_3703376,130
gene_4449832,130
gene_2551399,130
gene_4584015,130
gene_3956216,130
gene_2423490,130
gene_3838837,130
gene_4615855,130
gene_3770608,130
gene_2251429,130
gene_4025544,130
gene_3102673,130
gene_3340949,130
gene_4180344,130
gene_3208784,130
gene_4611716,130
gene_4288322,130
gene_4077245,130
gene_4463934,130
gene_4039514,130
gene_4538035,130
gene_1898596,129
gene_4569921,129
gene_3678197,129
gene_2868672,129
gene_4017393,129
gene_4446404,129
gene_2883481,129
gene_4572867,129
gene_4418517,129
gene_3743527,129
gene_3795076,129
gene_4394038,129
gene_4411478,129
gene_3197936,129
gene_2758760,129
gene_3131891,129
gene_3900882,129
gene_4416993,129
gene_3631733,129
gene_4417483,129
gene_4406491,129
gene_3381500,129
gene_3721434,129
gene_3867558,129
gene_3559282,129
gene_4181712,129
gene_3192043,129
gene_2659343,129
gene_2397172,129
gene_3068342,129
gene_3998440,129
gene_3747917,129
gene_3438934,129
gene_4312245,129
gene_4550221,129
gene_3722693,129
gene_3015873,129
gene_3951432,129
gene_4599350,129
gene_3309372,129
gene_3531392,129
gene_3820099,129
gene_2876706,129
gene_3386605,129
gene_3236824,129
gene_4417009,129
gene_4074441,129
gene_3478789,129
gene_4563860,129
gene_3393192,129
gene_3699173,129
gene_2847415,129
gene_4117691,129
gene_3252536,129
gene_3895947,129
gene_4357503,129
gene_3089028,129
gene_4189884,129
gene_3243628,129
gene_4096149,129
gene_4140908,129
gene_3819189,129
gene_4260171,129
gene_4170906,129
gene_3840779,129
gene_3320167,129
gene_2640552,129
gene_3133414,129
gene_3475962,129
gene_3744917,129
gene_4144499,129
gene_4584235,129
gene_4067812,129
gene_3929594,129
gene_2674227,129
gene_4270302,129
gene_3458380,129
gene_3775855,129
gene_4294303,129
gene_3495623,129
gene_4254228,129
gene_3046254,129
gene_3404150,129
gene_3959291,129
gene_4251189,129
gene_3162975,129
gene_3448636,129
gene_2629831,129
gene_3469656,129
gene_3272113,129
gene_3199651,129
gene_3222532,129
gene_3466334,128
gene_2671261,128
gene_3263345,128
gene_4019774,128
gene_3694613,128
gene_3399513,128
gene_3613621,128
gene_4174193,128
gene_2951316,128
gene_3779844,128
gene_2541591,128
gene_3915258,128
gene_4340282,128
gene_4568899,128
gene_4053098,128
gene_3377584,128
gene_3223769,128
gene_4503596,128
gene_4605091,128
gene_2230332,128
gene_4256037,128
gene_4467508,128
gene_3534747,128
gene_3731865,128
gene_4619859,128
gene_4005372,128
gene_2677940,128
gene_2395389,128
gene_3851376,128
gene_3941953,128
gene_4060129,128
gene_3937072,128
gene_3704262,128
gene_4214151,128
gene_3972053,128
gene_4522576,128
gene_2144275,128
gene_4174013,128
gene_2661191,128
gene_2683799,128
gene_3082987,128
gene_3594598,128
gene_2475980,128
gene_4119865,128
gene_4183286,128
gene_4439740,128
gene_4081358,128
gene_4503888,128
gene_3075426,128
gene_3764902,128
gene_4026988,128
gene_4620350,128
gene_1833609,128
gene_4303515,128
gene_4404341,128
gene_4323734,128
gene_4609928,128
gene_3909449,128
gene_3842437,128
gene_3790127,128
gene_3291374,128
gene_2563025,128
gene_4531770,128
gene_4237569,128
gene_2683498,128
gene_4096688,128
gene_3940117,128
gene_3690900,128
gene_4591392,128
gene_4114436,128
gene_4177251,128
gene_4396536,128
gene_4102789,128
gene_4561989,128
gene_3562989,128
gene_3583028,128
gene_3359404,128
gene_2659377,128
gene_2852675,128
gene_4562322,128
gene_4397311,128
gene_4200276,128
gene_3720054,128
gene_3949659,128
gene_4624794,128
gene_3399040,128
gene_3856289,128
gene_4506483,128
gene_4001310,128
gene_4562294,128
gene_2876022,128
gene_4568673,128
gene_3604417,128
gene_3260099,128
gene_4473733,127
gene_2762761,127
gene_3536147,127
gene_3775914,127
gene_2742254,127
gene_4051396,127
gene_3528320,127
gene_2448422,127
gene_4414798,127
gene_2636801,127
gene_3840120,127
gene_4564289,127
gene_4247186,127
gene_2570103,127
gene_4621560,127
gene_3372489,127
gene_4522308,127
gene_3965196,127
gene_2728486,127
gene_4350016,127
gene_4408470,127
gene_2953590,127
gene_3198194,127
gene_3480433,127
gene_3870588,127
gene_3300893,127
gene_3992810,127
gene_4621443,127
gene_4600868,127
gene_4446694,127
gene_4064842,127
gene_3475817,127
gene_3943822,127
gene_4371193,127
gene_4108074,127
gene_3944569,127
gene_4544977,127
gene_4129029,127
gene_3929918,127
gene_4288707,127
gene_3556221,127
gene_4427241,127
gene_2762631,127
gene_4488077,127
gene_3861359,127
gene_4083234,127
gene_3220414,127
gene_2911664,127
gene_4123338,127
gene_3495743,127
gene_2792639,127
gene_3076896,127
gene_3553616,127
gene_3274491,127
gene_3950128,127
gene_4575370,127
gene_3201614,127
gene_4225308,127
gene_3895292,127
gene_3152262,127
gene_3651519,127
gene_3445221,127
gene_3377274,127
gene_4498768,127
gene_3897981,127
gene_3678757,127
gene_3435539,127
gene_3611415,127
gene_3977768,127
gene_4277680,127
gene_3945303,127
gene_3667905,127
gene_2441244,127
gene_3876641,127
gene_3268569,127
gene_3085593,127
gene_2494164,127
gene_4015382,127
gene_3824850,127
gene_4419618,127
gene_3739762,127
gene_3390528,126
gene_3871138,126
gene_4446475,126
gene_4403271,126
gene_2663908,126
gene_3007957,126
gene_3530478,126
gene_2398874,126
gene_4052585,126
gene_4276497,126
gene_4369100,126
gene_3640130,126
gene_2985084,126
gene_3876345,126
gene_3453938,126
gene_3402687,126
gene_4152214,126
gene_3889202,126
gene_4174300,126
gene_3245171,126
gene_3433824,126
gene_2187767,126
gene_4271060,126
gene_4008492,126
gene_3995866,126
gene_2574482,126
gene_4475334,126
gene_3738521,126
gene_4582676,126
gene_3417553,126
gene_3270912,126
gene_3723279,126
gene_4166957,126
gene_3503817,126
gene_4434175,126
gene_4461877,126
gene_3270961,126
gene_4357330,126
gene_4491491,126
gene_3884079,126
gene_4178931,126
gene_2913902,126
gene_3550455,126
gene_4532384,126
gene_3544693,126
gene_4120479,126
gene_3689211,126
gene_3009308,126
gene_3287117,126
gene_4550183,126
gene_4523577,126
gene_4328933,126
gene_3749300,126
gene_2949169,126
gene_3124794,126
gene_2146576,126
gene_4143188,126
gene_2569650,126
gene_3265574,126
gene_4171440,126
gene_3951438,126
gene_3196592,126
gene_3379741,126
gene_3216826,126
gene_3287539,126
gene_3106147,126
gene_3793961,126
gene_3739763,126
gene_4316929,126
gene_3009702,126
gene_2427015,126
gene_3643210,126
gene_4611038,126
gene_3907775,126
gene_3136264,126
gene_4330997,126
gene_2770240,126
gene_4616472,126
gene_3211663,126
gene_4261395,126
gene_3616462,126
gene_2702969,126
gene_3702217,126
gene_4418136,126
gene_2065868,126
gene_4399571,126
gene_3037966,126
gene_2560930,126
gene_2669412,126
gene_1896192,126
gene_2945019,126
gene_4065227,126
gene_4517967,126
gene_4637302,126
gene_4039943,126
gene_4480784,126
gene_3574252,126
gene_4398472,126
gene_4472796,126
gene_4111225,126
gene_4527489,126
gene_3474765,126
gene_2844267,126
gene_3577275,126
gene_3380983,126
gene_3940251,125
gene_4264460,125
gene_3615131,125
gene_4397080,125
gene_3492157,125
gene_3742973,125
gene_3883950,125
gene_3107412,125
gene_3500196,125
gene_4015534,125
gene_4190603,125
gene_3973258,125
gene_4071716,125
gene_3542313,125
gene_2222556,125
gene_3059119,125
gene_4259093,125
gene_3223813,125
gene_4158561,125
gene_3822007,125
gene_3814688,125
gene_2834552,125
gene_4199177,125
gene_4248294,125
