,postFMTs1scecum_S27,postFMTs1scolon_S28,postFMTs1sduodenum_S24,postFMTs1sileum_S26,postFMTs1sjejunum_S25,postFMTs2scecum_S32,postFMTs2scolon_S33,postFMTs2sduodenum_S29,postFMTs2sileum_S31,postFMTs2sjejunum_S30,postFMTs3scecum_S37,postFMTs3scolon_S38,postFMTs3sduodenum_S34,postFMTs3sileum_S36,postFMTs3sjejunum_S35,postFMTs4scecum_S42,postFMTs4scolon_S43,postFMTs4sduodenum_S39,postFMTs4sileum_S41,postFMTs4sjejunum_S40
K11104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.44191450167939,0.0,0.0,0.0,0.0
K11105,187.26507553927223,0.0,0.0,0.0,0.0,44.615650273131564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11145,282.1905322254533,0.0,0.0,0.0,0.0,101.18301327975163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11175,0.0,281.0520339735699,0.0,0.0,0.0,114.25212390797299,1054.1337021351856,0.0,0.0,0.0,136.76223611726542,0.0,0.0,0.0,0.0,502.0982080202662,0.0,0.0,0.0,0.0
K11189,0.0,0.0,0.0,0.0,0.0,87.55874316078658,0.0,0.0,0.0,0.0,4120.909777031426,1790.2052586465395,0.0,0.0,0.0,267.99765019660305,0.0,0.0,0.0,0.0
K11206,0.0,0.0,0.0,0.0,0.0,26.478245354464665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23529705348111,103.55822110452075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11249,0.0,0.0,0.0,0.0,0.0,79.02737844255607,0.0,0.0,0.0,114.24461233832676,258.5554712664719,241.30458913067608,0.0,0.0,0.0,472.32238928953564,0.0,0.0,0.0,0.0
K11358,352.449448405313,0.0,0.0,0.0,0.0,38.915245118988494,0.0,0.0,0.0,0.0,257.99111947495834,0.0,0.0,0.0,0.0,118.22118565886637,0.0,0.0,0.0,0.0
K11529,0.0,249.0062342035453,0.0,0.0,0.0,18.389425771239182,0.0,0.0,0.0,0.0,0.0,57.10484815592456,0.0,0.0,0.0,114.34583208510651,0.0,0.0,0.0,0.0
K11534,0.0,0.0,0.0,0.0,0.0,55.83456085615377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11621,0.0,0.0,0.0,0.0,0.0,22.398748250433773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.57839304199287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.9954461030229,0.0,0.0,0.0,0.0
K11717,232.98338276921817,137.74332358110604,0.0,3111.7749564351507,0.0,18.978249749136005,0.0,0.0,0.0,0.0,0.0,53.83798041245062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11720,126.52564624239074,167.112020200501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.65224456528804,0.0,0.0,0.0,66.06104542661365,0.0,0.0,0.0,0.0
K11749,270.0325451676629,0.0,0.0,0.0,0.0,54.01600367979238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.967490199773614,0.0,0.0,0.0,0.0
K11751,0.0,0.0,0.0,0.0,0.0,78.72849184469942,0.0,0.0,0.0,0.0,40.1620167886869,45.07125946406306,0.0,0.0,0.0,1057.7901335633626,0.0,0.0,0.0,0.0
K11752,140.24529463011987,0.0,0.0,0.0,0.0,61.57985728079392,0.0,0.0,0.0,0.0,77.79887683317493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11753,459.93555350119834,0.0,0.0,0.0,0.0,127.08048794022004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.82505564803364,0.0,0.0,0.0,0.0
K11754,425.1137099253025,130.01939889431506,0.0,0.0,0.0,34.904907544458034,0.0,0.0,0.0,116.22305304351895,115.63388551227652,105.50790126388159,0.0,0.0,0.0,428.2155596788625,0.0,0.0,0.0,0.0
K11755,0.0,0.0,0.0,0.0,0.0,0.0,236.4347903390853,0.0,0.0,0.0,180.0710408239561,54.84195207515366,0.0,0.0,0.0,168.88717049476097,0.0,0.0,0.0,0.0
K11921,154.17694641456885,0.0,0.0,0.0,0.0,25.68389799383073,0.0,0.0,0.0,0.0,0.0,77.90462728556595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K11928,90.94030823671837,0.0,0.0,0.0,0.0,30.06921133164905,0.0,0.0,0.0,0.0,146.04144711536884,0.0,0.0,0.0,0.0,222.67371167164669,0.0,0.0,0.0,0.0
K11991,850.3105805111504,1391.2552278146136,0.0,0.0,0.0,94.174292644046,0.0,0.0,0.0,0.0,284.063497598406,2939.4558277206547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12132,341.01206762361494,82.93338707416817,0.0,0.0,454.0868268503357,159.33321042985025,0.0,0.0,0.0,0.0,313.04096322193317,289.22625681470487,0.0,0.0,0.0,496.0347787881072,0.0,0.0,0.0,0.0
K12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.82422949616623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12137,129.6975983766011,0.0,0.0,0.0,0.0,11.118570560099881,0.0,0.0,0.0,0.0,393.38356218144656,34.246284483611234,0.0,0.0,0.0,66.82301905306682,0.0,0.0,0.0,0.0
K12140,0.0,0.0,0.0,0.0,0.0,73.03642151884478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12203,0.0,0.0,0.0,0.0,0.0,20.117935765402656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12257,62.414796001608295,292.1808830795058,0.0,0.0,0.0,203.12978113473062,1201.1340870391923,0.0,0.0,0.0,69.20059883430206,162.33036930481592,0.0,0.0,0.0,90.3307889089611,616.7868226138721,0.0,0.0,0.0
K12267,0.0,0.0,0.0,0.0,0.0,21.643734264464094,0.0,0.0,0.0,0.0,0.0,135.99536092624808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12268,0.0,0.0,0.0,0.0,0.0,14.216179701382325,0.0,0.0,0.0,0.0,0.0,46.77375236628414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12269,0.0,0.0,0.0,0.0,0.0,15.919771483779378,0.0,0.0,1445.2537865649203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12308,283.25528838992403,164.15535585457718,0.0,0.0,0.0,100.70559423225296,0.0,0.0,0.0,67.43955089575235,223.19426154137977,0.0,0.0,0.0,0.0,104.07971092191258,250.11528127566115,0.0,0.0,0.0
K12340,0.0,127.92713270521112,0.0,0.0,0.0,17.39315891230072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.973876963405765,0.0,0.0,32.09821531196681,0.0
K12343,0.0,0.0,0.0,0.0,0.0,56.88408267675815,0.0,0.0,0.0,0.0,0.0,86.81622671675615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12373,62.83594847125478,176.094028824987,0.0,0.0,0.0,34.64508456788373,0.0,0.0,0.0,0.0,34.235605879157355,44.3909385664923,0.0,0.0,0.0,56.91241669544654,0.0,0.0,0.0,0.0
K12410,368.10617454109297,0.0,0.0,0.0,0.0,61.689719925615435,0.0,0.0,0.0,0.0,1446.3435653613496,289.87318856532465,0.0,0.0,0.0,540.1134574524032,0.0,0.0,0.0,0.0
K12452,0.0,244.12903205496906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99383465897915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12472,0.0,0.0,0.0,0.0,0.0,36.15359600187432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12510,186.24575126879918,0.0,0.0,0.0,0.0,121.34196239960691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.46304942882097,0.0,0.0,0.0,0.0
K12524,0.0,0.0,0.0,0.0,0.0,19.001650796915463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.1650338131551,0.0,0.0,0.0
K12527,0.0,0.0,0.0,0.0,0.0,59.34153605573873,0.0,0.0,0.0,0.0,185.55243137316882,2305.946739269118,0.0,0.0,0.0,709.2428687214627,0.0,0.0,0.0,0.0
K12555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75692025695544,190.32979967027268,0.0,0.0,0.0
K12573,194.23439072783242,0.0,0.0,0.0,0.0,111.57578190477838,0.0,0.0,0.0,0.0,36.4443546455546,32.05340250714022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12574,78.65107739391856,164.398012913089,0.0,0.0,0.0,146.71989122130222,133.8546167528155,3.7312074704146494,0.0,0.0,227.769713452688,261.1041497503219,0.0,0.0,5007.858917307612,813.4455133939683,0.0,0.0,0.0,0.0
K12940,0.0,0.0,0.0,0.0,0.0,17.199038835154504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12941,117.2832186831229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.03075512952405,0.0,0.0,0.0,0.0
K12942,0.0,0.0,0.0,0.0,0.0,64.50491817484453,0.0,0.0,0.0,0.0,0.0,44.8137094099827,0.0,0.0,0.0,199.12715295696466,0.0,0.0,0.0,0.0
K12952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.1016753461898,0.0,0.0,0.0,0.0,159.45340811406803,0.0,0.0,0.0,0.0
K12960,119.08296116930893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.65648953110706,630.1042915554675,0.0,0.0,0.0,51.60567443610737,0.0,0.0,0.0,0.0
K12984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8495795956735,0.0,0.0,0.0,0.0
K12995,0.0,148.79225328012527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75117438383442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K12996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.14714730596057,0.0,0.0,0.0,0.0
K12997,0.0,0.0,0.0,0.0,0.0,120.62172207728852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13001,0.0,149.99542513953327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13004,257.9581042504144,0.0,0.0,0.0,0.0,21.168047797113235,0.0,0.0,0.0,0.0,68.74292291608579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13010,401.6472386192113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05259504720429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13012,228.24234224117544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.73726124895441,91.19068775287177,0.0,0.0,0.0,120.32547559847488,0.0,0.0,0.0,0.0
K13015,0.0,0.0,0.0,0.0,0.0,17.591710954678582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13018,952.8195000013146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.1281669407658,0.0,0.0,0.0,0.0
K13019,0.0,0.0,0.0,0.0,0.0,40.76809205369957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13038,236.95388202137292,0.0,0.0,0.0,0.0,76.30119575164062,0.0,0.0,0.0,0.0,324.8433918912384,0.0,0.0,0.0,0.0,115.61794233224595,0.0,0.0,0.0,0.0
K13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16287175251907,0.0,0.0,0.0,0.0
K13252,0.0,0.0,0.0,0.0,0.0,66.8190803106164,598.7815992019439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.55753842238683,0.0,0.0,0.0,0.0
K13274,59.389589052550754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13277,201.47528313484543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13280,0.0,0.0,0.0,0.0,0.0,139.8955712803235,0.0,0.0,0.0,0.0,151.9580401302949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13292,146.41961577735785,218.2286381441837,0.0,0.0,0.0,21.226361978372505,0.0,7.217110643466397,0.0,0.0,67.31819912507883,148.89001454734102,3.7686366004763294,0.0,0.0,70.39938273821215,0.0,0.0,0.0,0.0
K13327,0.0,0.0,0.0,0.0,0.0,24.230092447010122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13378,0.0,204.40165161039226,0.0,0.0,0.0,70.89869164482245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13479,0.0,0.0,0.0,0.0,0.0,52.06195539290012,0.0,0.0,0.0,0.0,88.08415207552687,80.02448108925483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13525,0.0,0.0,0.0,0.0,0.0,80.89416690970306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0325348657644,0.0,0.0,0.0,0.0
K13542,59.465437825287076,97.62860127502954,0.0,0.0,0.0,98.84920464135553,0.0,0.0,0.0,44.24502327553696,0.0,76.24794655523326,0.0,0.0,0.0,28.075944306310802,0.0,0.0,0.0,0.0
K13566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.90311500094109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13614,0.0,0.0,0.0,0.0,0.0,13.47057587089024,0.0,0.0,0.0,0.0,22.714007746748624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.28806273910226,455.84365840645626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13652,0.0,0.0,0.0,0.0,0.0,27.716436683989997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13653,0.0,187.36802264904657,0.0,4451.5669515669515,0.0,964.7080237566227,886.5171894519481,11.21368266646123,0.0,0.0,732.1458000946838,1877.2040068284768,0.0,0.0,0.0,2017.0038539528282,0.0,0.0,0.0,1392.4745107540807
K13677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.6373757660567,0.0,0.0,0.0,0.0
K13694,0.0,0.0,0.0,0.0,0.0,41.87592064211531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13730,0.0,0.0,0.0,0.0,0.0,37.22304057076917,0.0,0.0,0.0,27.467903205746023,0.0,74.4531564564586,0.0,0.0,0.0,28.210278968063477,0.0,0.0,0.0,0.0
K13747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0342358484997,0.0,0.0,0.0
K13789,157.83538243118574,728.3036358515249,0.0,0.0,781.2622072219881,104.57543056140075,695.5002424929712,0.0,0.0,0.0,86.32832180159609,73.29344996959789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5947312285985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.00625506942526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13922,0.0,0.0,0.0,0.0,0.0,16.464037175532518,0.0,0.0,0.0,0.0,56.12273188397501,49.74037513793005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71884477478304,0.0,0.0,0.0,0.0
K13940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.17482407817694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13954,0.0,0.0,0.0,0.0,0.0,19.262923495373048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K13963,0.0,0.0,0.0,0.0,0.0,35.754846395123984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08816063374648,211.6353742602286,0.0,0.0,0.0
K13990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.85940953115758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14059,358.16490628615225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975.8184988781163,232.7779404673368,0.0,0.0,0.0,0.0
K14086,73.09487883390862,0.0,0.0,0.0,0.0,24.19205462527227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14089,0.0,424.7962040211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.101534408971,0.0,0.0,0.0,0.0
K14153,0.0,0.0,0.0,0.0,0.0,28.327828669666253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14155,475.66867452338573,0.0,0.0,0.0,0.0,115.34370133146541,254.2565082038405,0.0,0.0,0.0,66.79903563568233,409.02888837273053,0.0,0.0,0.0,343.22173274242596,0.0,0.0,0.0,0.0
K14170,0.0,148.0008051243799,0.0,0.0,0.0,79.90420138792553,0.0,0.0,0.0,0.0,65.61824460171826,0.0,0.0,0.0,0.0,641.6732558662078,0.0,0.0,0.0,0.0
K14392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75483801118369,0.0,0.0,0.0,0.0
K14415,113.2881698715323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.22341815640006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14441,0.0,0.0,0.0,0.0,0.0,200.49170186558285,0.0,0.0,0.0,0.0,0.0,497.41070102021826,0.0,0.0,0.0,473.247360968828,0.0,0.0,0.0,0.0
K14445,0.0,0.0,0.0,0.0,0.0,0.0,206.51855156148682,0.0,0.0,0.0,80.94961016286737,0.0,0.0,0.0,0.0,92.11402189295504,0.0,0.0,0.0,0.0
K14534,239.6882768874163,0.0,0.0,0.0,0.0,101.28385454358856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14540,161.67165908749928,2072.4499109903804,0.0,0.0,0.0,26.754060410240346,0.0,0.0,0.0,0.0,88.38375803496744,83.13497328707041,0.0,0.0,0.0,403.3300932175583,0.0,0.0,0.0,0.0
K14623,0.0,0.0,0.0,0.0,0.0,129.22194696016263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.5542998820367,0.0,0.0,0.0,0.0
K14652,114.6833443773394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.5920640902035,115.04742024567685,0.0,0.0,0.0,58.23158819086683,0.0,0.0,0.0,0.0
K14654,0.0,0.0,0.0,0.0,0.0,736.9464887060335,0.0,0.0,0.0,0.0,0.0,881.5594888461183,0.0,0.0,0.0,409.5381497145888,0.0,0.0,0.0,0.0
K14742,0.0,297.58450656025053,576.7864941981665,0.0,0.0,164.81645771442174,0.0,780.7601514295468,0.0,245.59536983961152,0.0,125.81389005476423,751.3290968040538,950.9368867942917,0.0,96.65489023484044,1364.878402983078,997.0690887742974,840.1501012170835,2211.5771641388337
K14761,655.7948988338,0.0,0.0,0.0,0.0,290.60829014964344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14988,0.0,1627.6925167342706,0.0,0.0,0.0,538.9617439739621,0.0,0.0,0.0,0.0,747.9790135376287,2094.237662731457,0.0,0.0,0.0,407.1553244896122,0.0,0.0,0.0,0.0
K15022,0.0,0.0,0.0,0.0,0.0,11.692214564718087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0434337858901,0.0,0.0,0.0,0.0
K15051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.02599625472237,0.0,0.0,0.0,0.0,583.8402338272033,0.0,0.0,0.0,0.0
K15256,0.0,0.0,0.0,0.0,0.0,0.0,418.15739778978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15342,0.0,170.7003151127817,0.0,0.0,0.0,50.69190393519222,321.2510802067572,0.0,0.0,0.0,75.5372815763966,139.88695005991818,0.0,0.0,0.0,126.93326420778551,300.6269273943883,0.0,0.0,0.0
K15372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.15005755157505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.71637543519545,0.0,0.0,0.0,0.0,186.92619478822616,0.0,0.0,0.0,0.0
K15531,0.0,0.0,0.0,0.0,0.0,28.169213757012727,259.4720263208424,0.0,0.0,0.0,134.63639825015767,28.108957515222126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15532,0.0,148.0008051243799,0.0,0.0,367.9858222422408,123.51376403333273,0.0,0.0,0.0,0.0,143.56366232665755,120.89503170150181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15533,0.0,0.0,0.0,0.0,0.0,684.624017874589,0.0,0.0,0.0,0.0,0.0,211.2116057774464,0.0,0.0,0.0,268.0272210710526,0.0,0.0,0.0,0.0
K15555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4107.923362581748,0.0,0.0,0.0,0.0,0.0
K15580,0.0,0.0,0.0,0.0,0.0,64.19698665740867,159.86428161947632,0.0,0.0,0.0,40.92098403508729,0.0,0.0,0.0,0.0,365.163273716151,0.0,0.0,0.0,0.0
K15581,0.0,0.0,0.0,0.0,0.0,74.33710427302675,0.0,0.0,0.0,0.0,83.55249151858658,299.5411315096342,0.0,0.0,0.0,701.682736534655,0.0,0.0,0.0,0.0
K15582,149.71523413890608,0.0,0.0,0.0,0.0,45.00136860266154,0.0,0.0,0.0,0.0,241.93783648098213,214.49599836265455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15583,276.7402116978898,2409.290179219679,0.0,0.0,0.0,140.9031014090062,0.0,0.0,0.0,0.0,265.27453346267316,0.0,0.0,0.0,0.0,66.80961251360077,0.0,0.0,0.0,0.0
K15598,797.0619381685206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7237892082613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15633,0.0,0.0,0.0,0.0,2175.626640513089,182.2583555956628,0.0,0.0,0.0,0.0,1219.9723186330325,1456.12195950924,0.0,0.0,0.0,2700.2196128106966,1545.6579889711206,0.0,0.0,0.0
K15635,231.07413308784015,138.08511842870183,0.0,0.0,411.74629840077733,36.96873281918819,0.0,0.0,0.0,0.0,58.26193915309513,58.09184553145904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15640,267.5944702137919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.99448292150434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.07559635453329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15738,75.83296061433191,0.0,0.0,0.0,244.53632489291755,25.709342881419786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83748854273829,0.0,0.0,0.0,0.0
K15739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39301581465385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15770,0.0,880.8266057903732,0.0,0.0,0.0,36.41977767490562,0.0,0.0,0.0,0.0,187.4170607506006,52.05132177044451,0.0,0.0,0.0,703.8857301990458,0.0,0.0,0.0,0.0
K15771,0.0,0.0,0.0,0.0,0.0,78.28589267823381,220.46642759287258,0.0,0.0,0.0,54.589968198068135,51.25751076305211,0.0,0.0,0.0,50.608998320388565,0.0,0.0,0.0,0.0
K15772,1625.871061852677,0.0,0.0,0.0,0.0,96.44999321324211,0.0,0.0,0.0,0.0,184.61745535781375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15856,0.0,0.0,0.0,0.0,0.0,53.9176315083994,0.0,0.0,0.0,0.0,82.49150749930295,73.52249200075286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15865,446.6324970474801,0.0,0.0,0.0,0.0,0.0,485.34335858574826,0.0,0.0,0.0,0.0,56.4201377463811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15898,0.0,0.0,0.0,0.0,0.0,22.014769708997765,0.0,0.0,0.0,0.0,0.0,66.83862909159352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K15921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.918744271369146,0.0,0.0,0.0,0.0
