"","OTU2","OTU1","meandist","distsd","median","Original","Zscore","zpvalue","zpadjusted","MouseGroup","InstancesOTU1","InstancesOTU2","Significant","Phylum_OTU1","Class_OTU1","Order_OTU1","Family_OTU1","OTU1WithOrder","Phylum_OTU2","Class_OTU2","Order_OTU2","Family_OTU2","OTU2WithOrder","OTU1ColorName","OTU2ColorName","OTU1Type","OTU2Type","OTU1emergence","OTU2emergence"
"42","Otu1","Otu48",0.963364643727392,0.00541907658108041,0.963112418420811,0.987166831194472,-4.39229582954788,0.000011216,0.0000452,"Jax",107206,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu48_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu48","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"43","Otu1","Otu49",0.977446594303622,0.00340784039456459,0.976744186046512,0.998862343572241,-6.28425829530542,0.00000000032942,0.00000000223,"Jax",21802,72844,TRUE,"Firmicutes","Oscillospirales","Clostridia","Ruminococcaceae","Otu49_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu49","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"44","Otu1","Otu5",0.951519620185292,0.00628982410890338,0.951330612520237,0.870425321463897,12.8929358464259,0.00000000000000000000000000000000000004933,0.00000000000000000000000000000000000123,"Jax",38987,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu5_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu5","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","enriched","enriched"
"45","Otu1","Otu51",0.983859723070906,0.00373169160377911,0.983830845771144,0.987608426270136,-1.00455868202873,0.31511,0.386,"Jax",26250,72844,FALSE,"Firmicutes","Oscillospirales","Clostridia","Oscillospiraceae","Otu51_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu51","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"46","Otu1","Otu52",0.97862478183889,0.00547509929739635,0.979375013889815,0.9739336492891,0.856812323389436,0.39155,0.459,"Jax",20241,72844,FALSE,"Bacteroidota","Bacteroidales","Bacteroidia","Rikenellaceae","Otu52_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#377EB8'>Otu52","<b style='color:#377EB8'>Otu1","Donor Taxa","Donor Taxa","unchanged","enriched"
"47","Otu1","Otu53",0.975524507627633,0.00427333288341815,0.975581395348837,0.928223844282238,11.0687991401128,0.00000000000000000000000000017777,0.00000000000000000000000000331,"Jax",10424,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu53_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu53","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"48","Otu1","Otu54",0.954719695318978,0.00598626053821794,0.955014058106842,0.992773261065944,-6.35681749967634,0.00000000020598,0.00000000143,"Jax",76780,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu54_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu54","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","unchanged","enriched"
"49","Otu1","Otu55",0.980946924211975,0.00495322527661345,0.980929678188319,0.982142857142857,-0.241445293540007,0.80921,0.836,"Jax",38665,72844,FALSE,"Actinobacteriota","Coriobacteriales","Coriobacteriia","Eggerthellaceae","Otu55_Coriobacteriia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu55","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"50","Otu1","Otu56",0.980380080009959,0.00439694462528505,0.981042654028436,0.9988358556461,-4.19740915771578,0.000026999,0.000103,"Jax",123109,72844,TRUE,"Firmicutes","Lachnospirales","Clostridia","Lachnospiraceae","Otu56_Clostridia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#E41A1C'>Otu56","<b style='color:#377EB8'>Otu1","Recipient Taxa","Donor Taxa","depleted","enriched"
"51","Otu1","Otu6",0.933279005884617,0.0061705067558033,0.932038834951456,0.845843422114609,14.1699194620889,0.0000000000000000000000000000000000000000000014066,0.0000000000000000000000000000000000000000000435,"Jax",104635,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Bacteroidaceae","Otu6_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu6","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"52","Otu1","Otu60",0.993272488732661,0.002739351287767,0.993368700265252,1,-2.45587752742095,0.014054,0.0287,"Jax",14143,72844,TRUE,"Proteobacteria","Enterobacterales","Gammaproteobacteria","Enterobacteriaceae","Otu60_Gammaproteobacteria","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu60","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
"53","Otu1","Otu61",0.991644053911497,0.00277807728674439,0.992177314211212,0.982894736842105,3.14941456493647,0.001636,0.00427,"Jax",8012,72844,TRUE,"Desulfobacterota","Desulfovibrionales","Desulfovibrionia","Desulfovibrionaceae","Otu61_Desulfovibrionia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu61","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","enriched","enriched"
"54","Otu1","Otu62",0.991711264010559,0.00255811189052312,0.992156862745098,1,-3.24017726517263,0.0011946,0.00324,"Jax",129400,72844,TRUE,"Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu62_Bacteroidia","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu62","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","unchanged","enriched"
"55","Otu1","Otu63",0.941726943343812,0.00602374595185308,0.941732283464567,1,-9.67389015439158,0.00000000000000000000038929,0.00000000000000000000578,"Jax",122776,72844,TRUE,"Actinobacteriota","Bifidobacteriales","Actinobacteria","Bifidobacteriaceae","Otu63_Actinobacteria","Bacteroidota","Bacteroidales","Bacteroidia","Muribaculaceae","Otu1_Bacteroidia","<b style='color:#828382'>Otu63","<b style='color:#377EB8'>Otu1","Shared Taxa","Donor Taxa","depleted","enriched"
