OTU2,OTU1,meandist,distsd,median,Original,Zscore,zpvalue,zpadjusted,Cluster,Significant,Phylum_OTU1,Class_OTU1,Order_OTU1,Family_OTU1,OTU1WithOrder,Phylum_OTU2,Class_OTU2,Order_OTU2,Family_OTU2,OTU2WithOrder,OTU1ColorName,OTU2ColorName,OTU1Type,OTU2Type,OTU1emergence,OTU2emergence
Otu53,Otu90,0.984337830652813,0.00683046747160858,0.983739837398374,1,-2.29298644818789,0.0218487851723205,0.042,Jax,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu90_Coriobacteriia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#E41A1C'>Otu90,<b style='color:#828382'>Otu53,Recipient Taxa,Shared Taxa,depleted,enriched
Otu53,Otu91,0.978046875154816,0.00608233123044078,0.979075029652097,0.97907949790795,-0.169774172765413,0.865187739182851,0.897,Env,FALSE,Verrucomicrobiota,Verrucomicrobiales,Verrucomicrobiae,Akkermansiaceae,Otu91_Verrucomicrobiae,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#377EB8'>Otu91,<b style='color:#828382'>Otu53,Donor Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu91,0.988723262030823,0.0065465523620671,0.989975903614458,0.99601593625498,-1.11397172447796,0.265291317151707,0.335,Jax,FALSE,Verrucomicrobiota,Verrucomicrobiales,Verrucomicrobiae,Akkermansiaceae,Otu91_Verrucomicrobiae,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#377EB8'>Otu91,<b style='color:#828382'>Otu53,Donor Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu91,0.968840283361768,0.00624210998097584,0.968317759476296,0.936348408710218,5.20527109432162,0.000000193713600265644,0.00000369,Env2Jax,TRUE,Verrucomicrobiota,Verrucomicrobiales,Verrucomicrobiae,Akkermansiaceae,Otu91_Verrucomicrobiae,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#377EB8'>Otu91,<b style='color:#828382'>Otu53,Donor Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu93,0.97894072789591,0.00763475261971756,0.981087470449173,0.9688995215311,1.31519734364105,0.1884435876848,0.284,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu93_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu93,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu93,0.991045687160693,0.00492473269263548,0.99163179916318,1,-1.81823327237585,0.0690284866213272,0.112,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu93_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu93,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu93,0.982837966072951,0.00545011252356848,0.983666061705989,0.990990990990991,-1.49593698896726,0.134670076120348,0.309,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu93_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu93,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu95,0.981092129532151,0.00486073150355681,0.981351981351981,0.990762124711316,-1.98941150567357,0.0466558007143177,0.0898,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu95_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu95,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu95,0.985920847384195,0.00624066501536443,0.984939759036145,1,-2.25603402540311,0.024068500306002,0.0455,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu95_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu95,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu95,0.987618383567999,0.00493410092470613,0.986538461538462,0.990421455938697,-0.568101952812303,0.569965741850587,0.745,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu95_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu95,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu97,0.99185547358371,0.00634563181426057,0.991150442477876,1,-1.28348549910924,0.199322036684788,0.296,Env,FALSE,Firmicutes,Veillonellales-Selenomonadales,Negativicutes,Veillonellaceae,Otu97_Negativicutes,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu97,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,depleted,enriched
Otu53,Otu97,0.993156932034458,0.00614271426082698,0.995260663507109,1,-1.11401372015328,0.26527330069865,0.335,Jax,FALSE,Firmicutes,Veillonellales-Selenomonadales,Negativicutes,Veillonellaceae,Otu97_Negativicutes,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu97,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,depleted,enriched
Otu53,Otu98,0.985818937493983,0.00494106966111224,0.985549132947977,1,-2.87003897508803,0.00410421206880852,0.0106,Env,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu98_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu98,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,depleted,enriched
Otu53,Otu98,0.980416661449052,0.00754656273015216,0.981561413288737,1,-2.59500109536001,0.00945906175418642,0.0202,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu98_Clostridia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu98,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,depleted,enriched
Otu53,Otu99,0.985162090552355,0.00689089100338114,0.984472049689441,0.993846153846154,-1.26022357479432,0.207588720710897,0.305,Env,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Tannerellaceae,Otu99_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu99,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu99,0.981314375757308,0.00526447030811035,0.980769230769231,0.983213429256595,-0.360730213704734,0.718301136083981,0.756,Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Tannerellaceae,Otu99_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu99,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu53,Otu99,0.976460252354263,0.00592611775233009,0.977152899824253,0.977152899824253,-0.116880477057265,0.90695476915406,0.954,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Tannerellaceae,Otu99_Bacteroidia,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu53_Bacteroidia,<b style='color:#828382'>Otu99,<b style='color:#828382'>Otu53,Shared Taxa,Shared Taxa,unchanged,enriched
Otu54,Otu55,0.990827913199734,0.00612173610650048,0.993788819875776,0.968152866242038,3.70402228440038,0.000212207604244917,0.000697,Env,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu55,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu55,0.978780790494663,0.00656183986761217,0.978886756238004,0.95069033530572,4.28088093517665,0.0000186154940988616,0.0000716,Jax,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu55,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu55,0.984494517911228,0.00665957184594597,0.985401459854015,0.985401459854015,-0.136186223944504,0.891674065401245,0.945,Env2Jax,FALSE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu55_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu55,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu56,0.980354710745837,0.00513469408763641,0.981024667931689,0.915151515151515,12.6985550612103,0.000000000000000000000000000000000000602315047624692,0.0000000000000000000000000000000000143,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu56_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu56,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu6,0.992628444951898,0.00219253080451951,0.992549668874172,0.997528830313015,-2.23503603735732,0.0254149829547505,0.0535,Env,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu6_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu6,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu6,0.954873435067552,0.00830619349654914,0.954180210670622,0.991803278688525,-4.44606107915928,0.0000087459091140359,0.0000358,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu6_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu6,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu6,0.971528695510244,0.00355995021759564,0.971784881086963,0.976345357776464,-1.35301393890635,0.176051177376378,0.37,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu6_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu6,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu60,0.997069597069597,0.00494259829789892,1,1,-0.592887132188877,0.553256690186598,0.637,Env,FALSE,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Otu60_Gammaproteobacteria,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu60,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu60,0.994296461903775,0.00380226409423935,0.995391705069124,1,-1.50003733429935,0.133604731911131,0.193,Jax,FALSE,Proteobacteria,Enterobacterales,Gammaproteobacteria,Enterobacteriaceae,Otu60_Gammaproteobacteria,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu60,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu61,0.990886954035988,0.00480553967370085,0.989761092150171,0.975778546712803,3.14395642301507,0.00166680258697262,0.00465,Env,TRUE,Desulfobacterota,Desulfovibrionales,Desulfovibrionia,Desulfovibrionaceae,Otu61_Desulfovibrionia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu61,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu61,0.991994978015974,0.00406001379003867,0.992159990369278,0.993288590604027,-0.318622707939362,0.750012631804401,0.783,Jax,FALSE,Desulfobacterota,Desulfovibrionales,Desulfovibrionia,Desulfovibrionaceae,Otu61_Desulfovibrionia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu61,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu61,0.979208982544067,0.00701684054100015,0.979651162790698,0.964601769911504,2.0817364378186,0.0373665504138668,0.12,Env2Jax,FALSE,Desulfobacterota,Desulfovibrionales,Desulfovibrionia,Desulfovibrionaceae,Otu61_Desulfovibrionia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu61,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu62,0.992493074109334,0.00334020273931725,0.993258426966292,0.995515695067265,-0.90492140562355,0.365507025968381,0.434,Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu62_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu62,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu63,0.99202883329212,0.00558588935865969,0.992146596858639,0.994778067885117,-0.492174910112578,0.622595699622288,0.694,Env,FALSE,Actinobacteriota,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Otu63_Actinobacteria,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu63,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu63,0.957659582802644,0.00680172534823699,0.957631173000354,0.993096646942801,-5.21001103776444,0.000000188829397245727,0.000000977,Jax,TRUE,Actinobacteriota,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Otu63_Actinobacteria,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu63,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu64,0.993509448450129,0.00578241792119227,0.994623655913978,0.994623655913978,-0.192688850760237,0.847202655627547,0.883,Env,FALSE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu64_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu64,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu64,0.969116541331438,0.00693548234144172,0.968115942028986,0.943620178041543,3.67622063393435,0.000236714815472614,0.000749,Jax,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu64_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu64,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu64,0.978042787814817,0.0065257992596497,0.978891820580475,0.981578947368421,-0.541873786322027,0.587905456225429,0.757,Env2Jax,FALSE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Eggerthellaceae,Otu64_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu64,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu66,0.99189087873201,0.00368624540788959,0.992167101827676,0.997402597402597,-1.49521208186267,0.134859101368453,0.217,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu66_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu66,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu66,0.958337745648284,0.00768297034188245,0.957356076759062,0.99486125385406,-4.75382652548759,0.00000199602319919224,0.00000895,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu66_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu66,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu67,0.992573700656545,0.00878821076956804,0.992647058823529,1,-0.845029726548091,0.398094242007547,0.5,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu67_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu67,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu67,0.965631471449452,0.00566869912305885,0.965083798882682,0.898959881129272,11.761356331116,0.0000000000000000000000000000000617345149121723,0.00000000000000000000000000000124,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu67_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu67,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu67,0.99691102420571,0.0035399844574349,1,1,-0.872595863465482,0.382883396017997,0.592,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu67_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#E41A1C'>Otu67,<b style='color:#E41A1C'>Otu54,Recipient Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu68,0.992563484979246,0.00348086055594822,0.992405063291139,0.994949494949495,-0.685465542758159,0.493050196954198,0.583,Env,FALSE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu68_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu68,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu68,0.982260816383973,0.00672888218022637,0.982758620689655,0.978846153846154,0.507463564728978,0.611829595073703,0.661,Jax,FALSE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu68_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu68,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu68,0.980948125957379,0.0066477459135686,0.979710144927536,0.988505747126437,-1.13686974010729,0.255592743666314,0.467,Env2Jax,FALSE,Firmicutes,Oscillospirales,Clostridia,Oscillospiraceae,Otu68_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu68,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu69,0.995527425659529,0.00689766888060591,1,0.991666666666667,0.559719386315846,0.575670856965736,0.658,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu69_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu69,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu69,0.983814908991504,0.00529034590790322,0.984801389493393,0.958419958419958,4.80024388076561,0.00000158472526514432,0.00000721,Jax,TRUE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu69_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu69,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu69,0.988408233925861,0.00771588047162442,0.991150442477876,0.986666666666667,0.225712057826595,0.821425379293248,0.909,Env2Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu69_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu69,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu7,0.992168755269732,0.00197825435691798,0.99223389675651,0.995446265938069,-1.65676908880577,0.0975661687653021,0.166,Env,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Prevotellaceae,Otu7_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu7,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu7,0.961561745574779,0.00619842679224086,0.960284163419968,0.988465974625144,-4.34049315288256,0.0000142163298773938,0.0000559,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Prevotellaceae,Otu7_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu7,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu7,0.970731562529416,0.00327765351565143,0.970839260312945,0.973030518097942,-0.701402865662189,0.483051634118545,0.672,Env2Jax,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Prevotellaceae,Otu7_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu7,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu72,0.995100727569908,0.00432221454936367,0.994949494949495,0.98469387755102,2.40775877736559,0.0160507824361864,0.0358,Env,TRUE,Firmicutes,Oscillospirales,Clostridia,Ruminococcaceae,Otu72_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu72,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu72,0.967240754423591,0.00639640581460188,0.966691866465068,0.989393939393939,-3.46338015636477,0.000533434160450282,0.00157,Jax,TRUE,Firmicutes,Oscillospirales,Clostridia,Ruminococcaceae,Otu72_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu72,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu73,0.992500192230602,0.00364474152701228,0.993464052287582,0.995652173913044,-0.864802526895455,0.387147184001828,0.49,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu73_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu73,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu73,0.994606828939189,0.00321154924375585,0.995454545454545,1,-1.67930511148063,0.0930925953289497,0.143,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu73_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu73,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,unchanged,unchanged
Otu54,Otu75,0.993009364848987,0.00972317754020207,1,1,-0.71896611186092,0.472161799967699,0.564,Env,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu75_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu75,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu75,0.990521633980427,0.00475284190307387,0.991208791208791,0.997816593886463,-1.53486273156243,0.124817549682928,0.183,Jax,FALSE,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu75_Clostridia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu75,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu76,0.992690436776402,0.00541203091064939,0.991902834008097,0.995967741935484,-0.605559209322579,0.544807495979124,0.629,Env,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu76_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu76,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu76,0.967528839220815,0.00547481735477841,0.96704727998958,0.998696219035202,-5.69286202528452,0.0000000124927338756465,0.0000000743,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Bacteroidaceae,Otu76_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu76,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu78,0.994611087967677,0.00436968845705029,0.993548387096774,0.993548387096774,0.243198315245598,0.807851771930244,0.85,Env,FALSE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Coriobacteriaceae,Otu78_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu78,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu78,0.96124750942598,0.0063873904256808,0.963383838383838,0.995104039167687,-5.3005261124457,0.000000115469448364061,0.000000621,Jax,TRUE,Actinobacteriota,Coriobacteriales,Coriobacteriia,Coriobacteriaceae,Otu78_Coriobacteriia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#828382'>Otu78,<b style='color:#E41A1C'>Otu54,Shared Taxa,Recipient Taxa,depleted,unchanged
Otu54,Otu8,0.99182773069274,0.00144242326037703,0.991506228765572,0.994353472614342,-1.7510407596599,0.0799388892991357,0.141,Env,FALSE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu8_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu8,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,enriched,unchanged
Otu54,Otu8,0.967151393689085,0.00665227511499046,0.968099861303745,0.993234100135318,-3.92087007758551,0.0000882298249727306,0.000303,Jax,TRUE,Bacteroidota,Bacteroidales,Bacteroidia,Muribaculaceae,Otu8_Bacteroidia,Firmicutes,Lachnospirales,Clostridia,Lachnospiraceae,Otu54_Clostridia,<b style='color:#377EB8'>Otu8,<b style='color:#E41A1C'>Otu54,Donor Taxa,Recipient Taxa,enriched,unchanged
